commodity,market,region,pricetype,strategy,forecast_date,horizon_months,forecast_price_kes,forecast_lower,forecast_upper,test_mape,months_stale,confidence
Beans (mixed),Mwembe Tayari,Coast,Retail,chronos,2027-04-01,12,126.83,109.92,148.82,16.16,4,medium
Beans (mixed),Mwembe Tayari,Coast,Retail,chronos,2027-05-01,12,127.68,111.44,151.44,16.16,4,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2025-11-01,3,158.99,147.56,170.94,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2025-12-01,3,155.87,140.29,177.8,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-01-01,3,153.28,133.74,175.72,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2025-11-01,6,158.99,148.5,173.64,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2025-12-01,6,158.99,139.14,175.93,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-01-01,6,158.99,134.99,175.93,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-02-01,6,154.32,125.74,177.91,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-03-01,6,149.12,115.97,176.76,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-04-01,6,146.52,107.03,172.61,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2025-11-01,12,158.99,145.48,170.53,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2025-12-01,12,158.99,141.01,180.92,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-01-01,12,155.87,131.97,181.85,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-02-01,12,154.84,125.53,174.58,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-03-01,12,149.64,116.28,181.85,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-04-01,12,148.6,102.67,178.84,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-05-01,12,146.52,97.16,184.04,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-06-01,12,140.29,90.2,184.97,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-07-01,12,135.09,86.25,179.98,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-08-01,12,133.53,81.89,179.88,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-09-01,12,126.78,79.91,176.97,10.4,11,medium
Beans (mixed),Nyabite,Nyanza,Retail,chronos,2026-10-01,12,125.22,72.74,170.42,10.4,11,medium
Beans (mixed),Nyeri,Central,Retail,chronos,2026-07-01,3,128.87,115.98,139.18,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-08-01,3,128.01,117.62,138.41,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-09-01,3,128.01,117.27,135.83,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-07-01,6,128.01,119.33,136.6,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-08-01,6,129.73,115.55,140.9,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-09-01,6,128.87,112.38,141.07,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-10-01,6,127.15,109.8,140.38,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-11-01,6,125.43,107.31,140.13,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-12-01,6,126.29,102.93,141.84,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-07-01,12,128.01,120.28,135.83,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-08-01,12,128.01,116.76,135.83,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-09-01,12,125.43,113.32,135.74,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-10-01,12,124.58,110.74,135.83,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-11-01,12,124.15,108.25,139.18,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2026-12-01,12,125.43,103.96,137.63,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2027-01-01,12,122.43,103.1,141.76,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2027-02-01,12,122.0,103.87,140.99,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2027-03-01,12,122.86,98.72,142.62,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2027-04-01,12,121.57,100.78,142.62,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2027-05-01,12,120.71,94.42,144.51,5.73,3,high
Beans (mixed),Nyeri,Central,Retail,chronos,2027-06-01,12,122.0,95.36,147.0,5.73,3,high
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-08-01,3,99.05,82.81,114.51,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-09-01,3,101.79,85.76,116.69,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-10-01,3,114.19,99.03,130.16,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-08-01,6,99.05,83.4,113.73,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-09-01,6,101.79,85.88,118.08,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-10-01,6,114.19,98.64,129.33,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-11-01,6,110.57,95.9,126.62,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-12-01,6,107.73,90.64,124.29,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2027-01-01,6,106.23,90.78,122.06,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-08-01,12,99.05,83.84,113.92,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-09-01,12,101.79,85.84,118.2,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-10-01,12,114.19,98.07,130.64,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-11-01,12,110.57,96.16,126.5,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2026-12-01,12,107.73,92.38,123.43,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2027-01-01,12,106.23,90.41,121.58,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2027-02-01,12,95.87,80.16,112.06,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2027-03-01,12,101.61,85.76,116.73,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2027-04-01,12,100.65,84.15,116.31,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2027-05-01,12,104.65,88.21,120.4,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2027-06-01,12,108.65,92.68,124.69,10.31,2,medium
Beans (mixed),Nyeri-Kieni,Central,Retail,prophet,2027-07-01,12,92.74,76.64,109.17,10.31,2,medium
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-07-01,3,180.67,178.85,183.41,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-08-01,3,179.76,174.92,182.5,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-09-01,3,179.76,165.61,181.67,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-07-01,6,180.21,178.75,181.58,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-08-01,6,179.76,168.81,181.58,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-09-01,6,179.76,160.6,181.67,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-10-01,6,179.76,159.59,181.58,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-11-01,6,178.85,160.6,182.5,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-12-01,6,179.76,159.68,182.68,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-07-01,12,179.76,173.28,182.59,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-08-01,12,179.76,169.72,181.67,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-09-01,12,179.76,161.42,183.41,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-10-01,12,179.76,159.5,183.41,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-11-01,12,179.76,161.51,183.5,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2026-12-01,12,179.76,159.59,183.41,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2027-01-01,12,179.3,154.21,183.41,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2027-02-01,12,177.93,153.94,183.41,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2027-03-01,12,177.02,148.73,183.41,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2027-04-01,12,174.28,149.37,183.41,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2027-05-01,12,175.2,146.73,183.41,7.92,3,high
Beans (mixed),Ol Kalou,Central,Retail,chronos,2027-06-01,12,176.11,147.73,182.5,7.92,3,high
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-07-01,3,147.63,136.64,160.3,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-08-01,3,145.53,130.69,162.81,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-09-01,3,145.11,123.22,164.58,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-07-01,6,148.05,134.21,164.41,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-08-01,6,145.95,124.06,164.74,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-09-01,6,145.95,120.45,170.36,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-10-01,6,145.53,115.67,172.12,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-11-01,6,142.6,109.8,172.96,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-12-01,6,145.53,113.99,182.11,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-07-01,12,149.31,137.4,159.37,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-08-01,12,145.53,126.66,163.65,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-09-01,12,143.44,122.3,166.34,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-10-01,12,143.02,118.11,171.12,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-11-01,12,141.76,114.83,174.73,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2026-12-01,12,139.66,113.16,175.65,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2027-01-01,12,145.95,112.32,182.11,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2027-02-01,12,148.05,115.67,191.33,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2027-03-01,12,148.05,112.4,193.85,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2027-04-01,12,148.89,111.39,188.9,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2027-05-01,12,144.7,108.04,183.78,19.25,3,medium
Beans (mixed),Runyenjes,Eastern,Retail,chronos,2027-06-01,12,138.4,101.33,181.18,19.25,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-07-01,3,148.34,133.55,162.21,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-08-01,3,145.4,129.34,159.85,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-09-01,3,142.88,125.14,159.26,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-07-01,6,146.66,132.71,163.13,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-08-01,6,144.56,125.98,163.13,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-09-01,6,140.35,118.25,169.1,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-10-01,6,141.2,116.82,172.29,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-11-01,6,141.2,112.45,174.06,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-12-01,6,142.46,110.1,177.5,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-07-01,12,151.28,136.15,163.97,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-08-01,12,149.6,131.87,163.97,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-09-01,12,149.6,123.38,169.1,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-10-01,12,150.86,125.23,175.65,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-11-01,12,147.5,121.86,179.94,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2026-12-01,12,146.66,120.94,179.02,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2027-01-01,12,147.08,120.18,183.39,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2027-02-01,12,149.18,120.18,195.99,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2027-03-01,12,150.02,113.88,201.79,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2027-04-01,12,148.34,111.78,207.84,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2027-05-01,12,145.82,108.33,202.04,11.39,3,medium
Beans (mixed),Siakago,Eastern,Retail,chronos,2027-06-01,12,144.14,105.81,192.63,11.39,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-07-01,3,166.9,155.9,180.45,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-08-01,3,164.48,150.94,182.62,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-09-01,3,160.85,142.59,184.08,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-07-01,6,170.53,153.36,183.83,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-08-01,6,166.9,142.59,183.96,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-09-01,6,163.88,136.67,189.88,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-10-01,6,164.48,135.46,193.63,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-11-01,6,164.48,136.3,196.05,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-12-01,6,161.46,126.99,194.72,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-07-01,12,168.11,154.81,182.62,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-08-01,12,168.11,152.03,185.04,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-09-01,12,165.69,146.1,183.83,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-10-01,12,163.27,136.67,181.54,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-11-01,12,162.67,132.92,189.88,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2026-12-01,12,162.06,125.78,188.67,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2027-01-01,12,157.23,127.84,190.0,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2027-02-01,12,154.2,123.36,184.08,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2027-03-01,12,154.81,117.07,185.41,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2027-04-01,12,149.97,118.04,188.79,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2027-05-01,12,142.71,107.64,186.37,14.35,3,medium
Beans (mixed),Siaya,Nyanza,Retail,chronos,2027-06-01,12,136.67,101.59,182.75,14.35,3,medium
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-06-01,3,154.76,144.95,162.13,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-07-01,3,151.92,136.85,165.29,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-08-01,3,151.92,131.91,166.91,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-06-01,6,154.76,146.65,161.24,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-07-01,6,154.76,140.17,162.13,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-08-01,6,153.54,137.66,166.1,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-09-01,6,153.13,136.85,166.91,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-10-01,6,151.92,130.37,167.8,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-11-01,6,151.11,126.23,166.34,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-06-01,12,154.76,142.6,163.67,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-07-01,12,155.16,139.36,167.8,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-08-01,12,152.73,135.23,166.1,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-09-01,12,152.32,131.42,167.07,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-10-01,12,150.7,128.5,168.61,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-11-01,12,151.51,120.64,169.34,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2026-12-01,12,149.89,117.16,171.85,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2027-01-01,12,148.27,116.51,176.63,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2027-02-01,12,151.11,111.73,178.33,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2027-03-01,12,152.32,113.19,176.06,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2027-04-01,12,150.7,108.57,178.33,6.85,4,high
Beans (mixed),Sotik,Rift Valley,Retail,chronos,2027-05-01,12,153.54,106.87,182.3,6.85,4,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-08-01,3,127.27,116.24,138.29,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-09-01,3,134.08,118.19,149.97,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-10-01,3,131.89,112.64,151.13,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-08-01,6,127.27,116.24,138.29,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-09-01,6,134.08,118.19,149.97,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-10-01,6,131.89,112.64,151.13,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-11-01,6,128.58,106.57,150.59,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-12-01,6,135.41,110.64,160.17,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2027-01-01,6,137.03,109.83,164.23,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-08-01,12,127.27,116.24,138.29,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-09-01,12,134.08,118.19,149.97,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-10-01,12,131.89,112.64,151.13,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-11-01,12,128.58,106.57,150.59,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2026-12-01,12,135.41,110.64,160.17,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2027-01-01,12,137.03,109.83,164.23,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2027-02-01,12,129.02,99.82,158.22,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2027-03-01,12,130.61,99.42,161.8,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2027-04-01,12,136.56,103.32,169.8,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2027-05-01,12,133.06,98.09,168.03,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2027-06-01,12,127.16,90.62,163.71,6.75,2,high
Beans (mixed),Taita Taveta,Coast,Retail,sarima,2027-07-01,12,132.68,94.43,170.93,6.75,2,high
Beans (mixed),Thika,Central,Retail,chronos,2026-07-01,3,150.44,143.76,159.84,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-08-01,3,150.44,138.21,162.85,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-09-01,3,150.44,134.36,162.75,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-07-01,6,151.38,139.15,159.93,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-08-01,6,150.44,136.14,162.85,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-09-01,6,148.55,134.36,159.84,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-10-01,6,148.55,130.41,159.93,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-11-01,6,148.55,124.96,160.78,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-12-01,6,147.14,118.47,160.78,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-07-01,12,149.5,140.09,157.96,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-08-01,12,149.5,138.21,159.93,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-09-01,12,148.55,132.57,160.87,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-10-01,12,149.03,131.44,162.38,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-11-01,12,146.67,123.92,160.87,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2026-12-01,12,146.67,119.22,162.66,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2027-01-01,12,145.73,118.09,166.61,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2027-02-01,12,146.67,116.49,165.57,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2027-03-01,12,146.2,111.79,162.75,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2027-04-01,12,144.79,105.21,163.69,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2027-05-01,12,141.5,102.48,161.72,4.44,3,high
Beans (mixed),Thika,Central,Retail,chronos,2027-06-01,12,138.21,97.12,160.78,4.44,3,high
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-07-01,3,175.16,145.38,204.95,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-08-01,3,189.49,144.41,234.57,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-09-01,3,180.48,126.23,234.72,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-07-01,6,175.16,145.38,204.95,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-08-01,6,189.49,144.41,234.57,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-09-01,6,180.48,126.23,234.72,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-10-01,6,180.96,118.89,243.03,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-11-01,6,182.68,113.66,251.69,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-12-01,6,186.04,110.71,261.36,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-07-01,12,175.16,145.38,204.95,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-08-01,12,189.49,144.41,234.57,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-09-01,12,180.48,126.23,234.72,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-10-01,12,180.96,118.89,243.03,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-11-01,12,182.68,113.66,251.69,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2026-12-01,12,186.04,110.71,261.36,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2027-01-01,12,178.41,97.27,259.56,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2027-02-01,12,182.15,95.58,268.72,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2027-03-01,12,190.55,98.87,282.24,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2027-04-01,12,193.16,96.74,289.59,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2027-05-01,12,193.38,92.43,294.32,19.78,3,medium
Beans (mixed),Turbo,Rift Valley,Retail,sarima,2027-06-01,12,184.13,78.86,289.4,19.78,3,medium
Beans (mixed),Voi,Coast,Retail,chronos,2026-07-01,3,120.32,111.34,123.28,9.29,3,high
Beans (mixed),Voi,Coast,Retail,chronos,2026-08-01,3,119.33,107.3,124.26,9.29,3,high
Beans (mixed),Voi,Coast,Retail,chronos,2026-09-01,3,118.35,103.55,125.35,9.29,3,high
Beans (mixed),Voi,Coast,Retail,chronos,2026-07-01,6,120.32,110.46,123.28,9.29,3,high
