commodity,market,pricetype,date,price_per_kg,rainfall_mm,GPR,diesel_price_kes,source,admin1,latitude,longitude,category,rainfall_source
Beans (mixed),Ahero,Retail,2024-09-01,151.5,229.69,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2024-10-01,147.7,183.13,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2025-01-01,126.1,72.6,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2025-02-01,126.1,12.45,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2025-03-01,131.3,261.87,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2025-04-01,147.1,290.21,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2025-05-01,147.1,402.21999999999997,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2025-06-01,146.8,165.72,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2025-07-01,145.8,412.39,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2025-08-01,145.8,422.13,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2025-09-01,145.8,219.99,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2025-10-01,145.8,313.32,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2026-01-01,131.7,13.09,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2026-02-01,145.8,269.98,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2026-03-01,142.5,516.2,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2026-04-01,145.8,252.56,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2026-05-01,141.5,313.99,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Ahero,Retail,2026-06-01,127.6,63.54,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-01-01,71.16,21.87,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-02-01,66.66,19.549999999999997,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-03-01,78.85,203.04,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-04-01,70.94,402.45,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-05-01,70.77,183.22,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-06-01,77.78,71.92999999999999,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-07-01,73.08,49.76,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-08-01,71.15,78.02,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-09-01,69.93,13.19,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-10-01,64.62,37.269999999999996,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2018-11-01,69.23,60.12,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-01-01,72.12,19.67,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-02-01,71.79,12.89,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-03-01,71.79,8.56,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-04-01,71.79,134.07,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-05-01,74.87,55.96,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-06-01,74.62,178.6,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-07-01,73.59,40.02,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-08-01,73.4,81.95,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-09-01,67.31,47.63,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-10-01,69.74,133.73000000000002,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2019-11-01,70.51,231.0,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2020-01-01,83.3,296.25,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2020-02-01,83.3,150.64,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2020-10-01,73.1,71.97,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2020-11-01,108.7,160.91,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2020-12-01,111.5,80.75999999999999,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-01-01,86.2,63.589999999999996,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-02-01,89.8,123.97,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-03-01,107.9,32.71,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-04-01,94.4,140.92000000000002,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-05-01,92.8,183.18,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-06-01,100.2,11.530000000000001,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-07-01,96.2,38.89,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-08-01,62.2,57.59,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-09-01,93.0,51.68,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-10-01,107.0,44.4,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2021-11-01,105.6,58.83,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-01-01,77.9,86.28999999999999,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-02-01,82.2,57.660000000000004,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-03-01,102.4,60.089999999999996,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-04-01,100.0,98.58,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-05-01,112.3,82.41,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-06-01,114.0,43.089999999999996,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-07-01,121.5,84.0,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-08-01,123.1,74.39,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-09-01,121.7,71.58,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-10-01,121.0,8.74,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2022-11-01,122.7,90.27,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-01-01,128.8,5.98,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-02-01,128.6,13.42,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-03-01,177.4,124.21000000000001,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-04-01,200.1,115.23,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-05-01,210.7,89.38,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-06-01,202.2,57.199999999999996,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-07-01,177.5,15.3,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-08-01,163.9,34.18,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-09-01,130.0,75.13,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-10-01,133.5,44.13,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-11-01,149.0,205.57,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2023-12-01,150.0,115.07,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2024-01-01,154.0,339.7,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2024-02-01,142.9,89.57,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2024-03-01,141.5,209.45,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2024-04-01,138.0,376.06,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2024-05-01,138.1,235.41,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2024-06-01,156.3,74.18,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2024-07-01,135.9,75.81,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2024-08-01,152.9,30.02,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2024-09-01,155.7,29.26,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2024-10-01,160.8,26.18,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2025-01-01,109.8,101.06,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2025-02-01,122.1,14.319999999999999,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2025-03-01,135.6,103.51,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2025-04-01,135.9,222.6,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2025-05-01,133.5,115.94,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2025-06-01,134.2,51.92,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2025-07-01,136.7,91.13,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2025-08-01,135.2,273.31,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2025-09-01,146.4,61.56,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2025-10-01,146.0,192.06,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2026-01-01,140.2,8.97,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2026-02-01,145.9,264.06,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2026-03-01,152.1,609.0699999999999,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2026-04-01,153.1,212.64,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2026-05-01,152.2,181.39,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bomet,Retail,2026-06-01,172.6,11.95,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2018-01-01,100.28,31.89,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2018-02-01,100.22,84.78,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2018-03-01,93.41,323.8,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2018-04-01,95.03,367.98,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2018-05-01,99.28,332.37,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2018-06-01,70.74,139.32999999999998,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2018-07-01,90.91,56.34,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2019-01-01,84.9,51.61,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-01-01,117.4,114.6,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-02-01,123.4,58.14,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-03-01,139.0,144.34,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-04-01,138.7,209.21,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-05-01,139.6,328.48,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-06-01,144.3,114.79,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-07-01,147.7,80.91,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-08-01,137.3,143.88,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-09-01,143.3,152.13,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-10-01,143.7,127.22,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2022-11-01,195.3,203.69,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-01-01,192.2,20.16,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-02-01,195.2,65.53,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-03-01,205.1,527.29,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-04-01,242.6,360.48,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-05-01,228.7,218.98999999999998,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-06-01,207.7,163.33,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-07-01,230.4,73.27,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-08-01,231.0,95.5,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-09-01,193.5,290.38,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-10-01,237.7,239.21,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-11-01,226.4,622.38,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2023-12-01,243.3,150.39000000000001,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2024-01-01,244.5,133.23,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2024-02-01,244.9,81.51,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2024-03-01,228.3,91.15,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2024-04-01,217.8,368.07,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2024-05-01,228.9,322.54,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2024-06-01,238.2,168.61,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2024-07-01,224.7,101.92,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2024-08-01,133.9,93.69,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2024-09-01,205.1,139.33,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2024-10-01,212.3,210.59,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2026-01-01,166.7,20.93,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2026-02-01,166.7,163.59,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2026-03-01,166.7,357.98,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2026-04-01,178.6,193.75,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2026-05-01,176.2,218.35,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bondo,Retail,2026-06-01,160.7,65.16,,,FEWS,Nyanza,-0.100674242274888,34.2742414290817,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bumala,Retail,2018-05-01,69.05,278.96,,,FEWS,Western,0.30416,34.20603,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bumala,Retail,2018-06-01,73.02,158.6,,,FEWS,Western,0.30416,34.20603,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bumala,Retail,2019-01-01,128.57,22.279999999999998,,,FEWS,Western,0.30416,34.20603,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bumala,Retail,2019-06-01,104.76,224.25,,,FEWS,Western,0.30416,34.20603,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bumala,Retail,2019-07-01,102.86,177.26,,,FEWS,Western,0.30416,34.20603,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (mixed),Bumala,Retail,2019-08-01,83.33,241.45,,,FEWS,Western,0.30416,34.20603,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
