date,market,commodity,price,unit,pricetype,source
2022-11-01,Kisumu,White Sorghum,80.0,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Mombasa,Red Irish potato,30.91,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,Beans (Canadian wonder),220.456364,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,Beans (Mwezi Moja),708.22,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,Beans (Mwitemania),162.22125,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,Beans (Yellow-Green),142.428627,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,Beans Red Haricot (Wairimu),408.389655,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,Beans Rosecoco,134.034783,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,Dry Maize,107.630189,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,Red Irish potato,36.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,Red Sorghum,78.863636,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,White Irish Potatoes,47.461538,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nairobi,White Sorghum,80.0,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nakuru,Beans (Mwezi Moja),110.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nakuru,Beans (Mwitemania),130.769231,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nakuru,Beans (Yellow-Green),140.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nakuru,Beans Red Haricot (Wairimu),93.408,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nakuru,Beans Rosecoco,92.148,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nakuru,Dry Maize,68.468621,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nakuru,Red Sorghum,60.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nakuru,White Irish Potatoes,99.733333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-01,Nakuru,White Sorghum,64.996429,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-11-30,Eldoret,Beans (Rosecoco),11925.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-11-30,Eldoret,Maize Grain (White),5160.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-11-30,Eldoret,Potato (White),3301.35,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-11-30,Kisumu,Beans (Rosecoco),16002.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-11-30,Kisumu,Maize Grain (White),7200.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-11-30,Kisumu,Potato (White),4475.0,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-11-30,Nairobi,Beans (Rosecoco),10725.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-11-30,Nairobi,Maize Grain (White),6023.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-11-30,Nairobi,Potato (White),2475.75,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-11-30,Nairobi,Sorghum (Red),7200.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-12-01,Eldoret,Beans (Mwezi Moja),113.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Eldoret,Beans (Mwitemania),137.5,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Eldoret,Beans (Yellow-Green),158.235294,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Eldoret,Beans Red Haricot (Wairimu),112.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Eldoret,Beans Rosecoco,133.8,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Eldoret,Dry Maize,61.464545,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Eldoret,Red Irish potato,48.672857,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Eldoret,Red Sorghum,108.125,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Eldoret,White Irish Potatoes,41.456562,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Eldoret,White Sorghum,143.333333,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,Beans (Canadian wonder),128.89,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,Beans (Mwezi Moja),127.828182,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,Beans (Mwitemania),117.5,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,Beans (Yellow-Green),176.071429,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,Beans Red Haricot (Wairimu),121.945,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,Beans Rosecoco,146.818182,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,Dry Maize,74.907222,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,Red Irish potato,47.571429,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,Red Sorghum,65.629333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,White Irish Potatoes,70.805,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Kisumu,White Sorghum,76.666667,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Mombasa,Beans (Mwitemania),166.67,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Mombasa,Beans (Yellow-Green),161.115,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Mombasa,Beans Rosecoco,166.67,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Mombasa,Dry Maize,66.67,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Mombasa,Red Irish potato,49.41,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Mombasa,White Irish Potatoes,53.724,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,Beans (Canadian wonder),141.323846,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,Beans (Mwezi Moja),135.963333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,Beans (Mwitemania),145.185333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,Beans (Yellow-Green),136.617805,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,Beans Red Haricot (Wairimu),101.977812,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,Beans Rosecoco,134.315333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,Dry Maize,88.697941,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,Red Irish potato,28.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,Red Sorghum,84.705882,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,White Irish Potatoes,52.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nairobi,White Sorghum,81.666667,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nakuru,Beans (Mwezi Moja),92.86,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nakuru,Beans (Mwitemania),121.875625,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nakuru,Beans (Yellow-Green),147.619048,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nakuru,Beans Red Haricot (Wairimu),485.8345,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nakuru,Beans Rosecoco,114.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nakuru,Dry Maize,65.104375,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nakuru,Red Sorghum,60.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nakuru,White Irish Potatoes,79.411765,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-01,Nakuru,White Sorghum,70.444667,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2022-12-31,Eldoret,Maize Grain (White),5625.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-12-31,Eldoret,Potato (White),2500.0,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-12-31,Kisumu,Maize Grain (White),5301.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-12-31,Kisumu,Potato (White),4000.0,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-12-31,Mombasa,Beans (Rosecoco),15003.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-12-31,Mombasa,Maize Grain (White),6003.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-12-31,Nairobi,Beans (Rosecoco),12501.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-12-31,Nairobi,Maize Grain (White),5736.6,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2022-12-31,Nairobi,Potato (White),2780.0,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2023-01-01,Eldoret,Beans (Mwezi Moja),124.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
