market,admin1,latitude,longitude,date,rainfall_mm_market
Hola town,Coast,-1.5,40.03,2008-11-01,82.5
Hola town,Coast,-1.5,40.03,2008-12-01,8.06
Hola town,Coast,-1.5,40.03,2009-01-01,15.19
Hola town,Coast,-1.5,40.03,2009-02-01,3.64
Hola town,Coast,-1.5,40.03,2009-03-01,10.23
Hola town,Coast,-1.5,40.03,2009-04-01,56.1
Hola town,Coast,-1.5,40.03,2009-05-01,61.69
Hola town,Coast,-1.5,40.03,2009-06-01,66.0
Hola town,Coast,-1.5,40.03,2009-07-01,24.49
Hola town,Coast,-1.5,40.03,2009-08-01,13.02
Hola town,Coast,-1.5,40.03,2009-09-01,2.7
Hola town,Coast,-1.5,40.03,2009-10-01,227.23
Hola town,Coast,-1.5,40.03,2009-11-01,31.2
Hola town,Coast,-1.5,40.03,2009-12-01,106.33
Hola town,Coast,-1.5,40.03,2010-01-01,7.13
Hola town,Coast,-1.5,40.03,2010-02-01,15.96
Hola town,Coast,-1.5,40.03,2010-03-01,60.76
Hola town,Coast,-1.5,40.03,2010-04-01,245.4
Hola town,Coast,-1.5,40.03,2010-05-01,159.65
Hola town,Coast,-1.5,40.03,2010-06-01,69.3
Hola town,Coast,-1.5,40.03,2010-07-01,49.91
Hola town,Coast,-1.5,40.03,2010-08-01,12.71
Hola town,Coast,-1.5,40.03,2010-09-01,11.1
Hola town,Coast,-1.5,40.03,2010-10-01,24.18
Hola town,Coast,-1.5,40.03,2010-11-01,96.0
Hola town,Coast,-1.5,40.03,2010-12-01,44.33
Hola town,Coast,-1.5,40.03,2011-01-01,3.1
Hola town,Coast,-1.5,40.03,2011-02-01,4.76
Hola town,Coast,-1.5,40.03,2011-03-01,9.92
Hola town,Coast,-1.5,40.03,2011-04-01,86.7
Hola town,Coast,-1.5,40.03,2011-05-01,102.61
Hola town,Coast,-1.5,40.03,2011-06-01,14.7
Hola town,Coast,-1.5,40.03,2011-07-01,35.96
Hola town,Coast,-1.5,40.03,2011-08-01,13.02
Hola town,Coast,-1.5,40.03,2011-09-01,24.0
Hola town,Coast,-1.5,40.03,2011-10-01,190.34
Hola town,Coast,-1.5,40.03,2011-11-01,144.0
Hola town,Coast,-1.5,40.03,2011-12-01,75.33
Hola town,Coast,-1.5,40.03,2012-01-01,3.1
Hola town,Coast,-1.5,40.03,2012-02-01,1.74
Hola town,Coast,-1.5,40.03,2012-03-01,1.55
Hola town,Coast,-1.5,40.03,2012-04-01,51.3
Hola town,Coast,-1.5,40.03,2012-05-01,100.75
Hola town,Coast,-1.5,40.03,2012-06-01,78.6
Hola town,Coast,-1.5,40.03,2012-07-01,12.71
Hola town,Coast,-1.5,40.03,2012-08-01,22.63
Hola town,Coast,-1.5,40.03,2012-09-01,9.3
Hola town,Coast,-1.5,40.03,2012-10-01,66.96
Hola town,Coast,-1.5,40.03,2012-11-01,169.2
Hola town,Coast,-1.5,40.03,2012-12-01,109.74
Hola town,Coast,-1.5,40.03,2013-01-01,4.96
Hola town,Coast,-1.5,40.03,2013-02-01,0.28
Hola town,Coast,-1.5,40.03,2013-03-01,70.99
Hola town,Coast,-1.5,40.03,2013-04-01,118.5
Hola town,Coast,-1.5,40.03,2013-05-01,156.55
Hola town,Coast,-1.5,40.03,2013-06-01,15.6
Hola town,Coast,-1.5,40.03,2013-07-01,37.82
Hola town,Coast,-1.5,40.03,2013-08-01,18.91
Hola town,Coast,-1.5,40.03,2013-09-01,11.7
Hola town,Coast,-1.5,40.03,2013-10-01,22.94
Hola town,Coast,-1.5,40.03,2013-11-01,93.9
Hola town,Coast,-1.5,40.03,2013-12-01,80.6
Hola town,Coast,-1.5,40.03,2014-01-01,0.62
Hola town,Coast,-1.5,40.03,2014-02-01,6.72
Hola town,Coast,-1.5,40.03,2014-03-01,48.98
Hola town,Coast,-1.5,40.03,2014-04-01,90.9
Hola town,Coast,-1.5,40.03,2014-05-01,254.2
Hola town,Coast,-1.5,40.03,2014-06-01,68.1
Hola town,Coast,-1.5,40.03,2014-07-01,6.82
Hola town,Coast,-1.5,40.03,2014-08-01,30.07
Hola town,Coast,-1.5,40.03,2014-09-01,12.3
Hola town,Coast,-1.5,40.03,2014-10-01,46.19
Hola town,Coast,-1.5,40.03,2014-11-01,137.4
Hola town,Coast,-1.5,40.03,2014-12-01,76.88
Hola town,Coast,-1.5,40.03,2015-01-01,8.68
Hola town,Coast,-1.5,40.03,2015-02-01,1.4
Hola town,Coast,-1.5,40.03,2015-03-01,31.93
Hola town,Coast,-1.5,40.03,2015-04-01,75.0
Hola town,Coast,-1.5,40.03,2015-05-01,141.67
Hola town,Coast,-1.5,40.03,2015-06-01,49.8
Hola town,Coast,-1.5,40.03,2015-07-01,44.33
Hola town,Coast,-1.5,40.03,2015-08-01,28.52
Hola town,Coast,-1.5,40.03,2015-09-01,3.9
Hola town,Coast,-1.5,40.03,2015-10-01,57.35
Hola town,Coast,-1.5,40.03,2015-11-01,151.8
Hola town,Coast,-1.5,40.03,2015-12-01,48.98
Hola town,Coast,-1.5,40.03,2016-01-01,8.99
Hola town,Coast,-1.5,40.03,2016-02-01,7.54
Hola town,Coast,-1.5,40.03,2016-03-01,5.27
Hola town,Coast,-1.5,40.03,2016-04-01,93.6
Hola town,Coast,-1.5,40.03,2016-05-01,75.33
Hola town,Coast,-1.5,40.03,2016-06-01,33.0
Hola town,Coast,-1.5,40.03,2016-07-01,5.27
Hola town,Coast,-1.5,40.03,2016-08-01,16.74
Hola town,Coast,-1.5,40.03,2016-09-01,3.9
Hola town,Coast,-1.5,40.03,2016-10-01,3.1
Hola town,Coast,-1.5,40.03,2016-11-01,65.4
Hola town,Coast,-1.5,40.03,2016-12-01,8.06
Hola town,Coast,-1.5,40.03,2017-01-01,1.55
Hola town,Coast,-1.5,40.03,2017-02-01,7.0
Hola town,Coast,-1.5,40.03,2017-03-01,1.86
Hola town,Coast,-1.5,40.03,2017-04-01,102.0
Hola town,Coast,-1.5,40.03,2017-05-01,148.18
Hola town,Coast,-1.5,40.03,2017-06-01,70.8
Hola town,Coast,-1.5,40.03,2017-07-01,10.23
Hola town,Coast,-1.5,40.03,2017-08-01,25.42
Hola town,Coast,-1.5,40.03,2017-09-01,14.7
Hola town,Coast,-1.5,40.03,2017-10-01,20.15
Hola town,Coast,-1.5,40.03,2017-11-01,100.2
Hola town,Coast,-1.5,40.03,2017-12-01,6.51
Hola town,Coast,-1.5,40.03,2018-01-01,0.62
Hola town,Coast,-1.5,40.03,2018-02-01,1.4
Hola town,Coast,-1.5,40.03,2018-03-01,122.45
Hola town,Coast,-1.5,40.03,2018-04-01,238.5
Hola town,Coast,-1.5,40.03,2018-05-01,166.78
Hola town,Coast,-1.5,40.03,2018-06-01,65.4
Hola town,Coast,-1.5,40.03,2018-07-01,41.23
Hola town,Coast,-1.5,40.03,2018-08-01,11.78
Hola town,Coast,-1.5,40.03,2018-09-01,20.1
Hola town,Coast,-1.5,40.03,2018-10-01,76.26
Hola town,Coast,-1.5,40.03,2018-11-01,24.9
Hola town,Coast,-1.5,40.03,2018-12-01,26.66
Hola town,Coast,-1.5,40.03,2019-01-01,9.3
Hola town,Coast,-1.5,40.03,2019-02-01,1.4
Hola town,Coast,-1.5,40.03,2019-03-01,3.1
Hola town,Coast,-1.5,40.03,2019-04-01,69.3
Hola town,Coast,-1.5,40.03,2019-05-01,195.3
Hola town,Coast,-1.5,40.03,2019-06-01,15.0
Hola town,Coast,-1.5,40.03,2019-07-01,37.51
Hola town,Coast,-1.5,40.03,2019-08-01,17.05
Hola town,Coast,-1.5,40.03,2019-09-01,53.1
Hola town,Coast,-1.5,40.03,2019-10-01,128.65
Hola town,Coast,-1.5,40.03,2019-11-01,168.0
Hola town,Coast,-1.5,40.03,2019-12-01,173.91
Hola town,Coast,-1.5,40.03,2020-01-01,67.89
Hola town,Coast,-1.5,40.03,2020-02-01,24.36
Hola town,Coast,-1.5,40.03,2020-03-01,37.51
Hola town,Coast,-1.5,40.03,2020-04-01,120.6
Hola town,Coast,-1.5,40.03,2020-05-01,82.15
Hola town,Coast,-1.5,40.03,2020-06-01,53.1
Hola town,Coast,-1.5,40.03,2020-07-01,44.64
Hola town,Coast,-1.5,40.03,2020-08-01,26.66
Hola town,Coast,-1.5,40.03,2020-09-01,23.4
Hola town,Coast,-1.5,40.03,2020-10-01,27.9
Hola town,Coast,-1.5,40.03,2020-11-01,69.9
Hola town,Coast,-1.5,40.03,2020-12-01,41.23
Hola town,Coast,-1.5,40.03,2021-01-01,5.89
Hola town,Coast,-1.5,40.03,2021-02-01,1.96
Hola town,Coast,-1.5,40.03,2021-03-01,100.44
Hola town,Coast,-1.5,40.03,2021-04-01,56.7
Hola town,Coast,-1.5,40.03,2021-05-01,63.55
Hola town,Coast,-1.5,40.03,2021-06-01,76.2
Hola town,Coast,-1.5,40.03,2021-07-01,19.84
Hola town,Coast,-1.5,40.03,2021-08-01,9.3
Hola town,Coast,-1.5,40.03,2021-09-01,10.2
Hola town,Coast,-1.5,40.03,2021-10-01,12.4
Hola town,Coast,-1.5,40.03,2021-11-01,92.4
Hola town,Coast,-1.5,40.03,2021-12-01,84.63
Hola town,Coast,-1.5,40.03,2022-01-01,4.65
Hola town,Coast,-1.5,40.03,2022-02-01,2.52
Hola town,Coast,-1.5,40.03,2022-03-01,20.15
Hola town,Coast,-1.5,40.03,2022-04-01,146.1
Hola town,Coast,-1.5,40.03,2022-05-01,200.88
Hola town,Coast,-1.5,40.03,2022-06-01,72.9
Hola town,Coast,-1.5,40.03,2022-07-01,46.19
Hola town,Coast,-1.5,40.03,2022-08-01,13.64
Hola town,Coast,-1.5,40.03,2022-09-01,30.9
Hola town,Coast,-1.5,40.03,2022-10-01,17.05
Hola town,Coast,-1.5,40.03,2022-11-01,95.7
Hola town,Coast,-1.5,40.03,2022-12-01,11.16
Hola town,Coast,-1.5,40.03,2023-01-01,17.98
Hola town,Coast,-1.5,40.03,2023-02-01,0.28
Hola town,Coast,-1.5,40.03,2023-03-01,53.63
Hola town,Coast,-1.5,40.03,2023-04-01,440.7
Hola town,Coast,-1.5,40.03,2023-05-01,70.68
Hola town,Coast,-1.5,40.03,2023-06-01,67.2
Hola town,Coast,-1.5,40.03,2023-07-01,54.25
Hola town,Coast,-1.5,40.03,2023-08-01,44.64
Hola town,Coast,-1.5,40.03,2023-09-01,19.2
Hola town,Coast,-1.5,40.03,2023-10-01,85.25
Hola town,Coast,-1.5,40.03,2023-11-01,314.1
Hola town,Coast,-1.5,40.03,2023-12-01,69.13
Hola town,Coast,-1.5,40.03,2024-01-01,13.64
Hola town,Coast,-1.5,40.03,2024-02-01,9.28
Hola town,Coast,-1.5,40.03,2024-03-01,42.47
Hola town,Coast,-1.5,40.03,2024-04-01,185.7
Hola town,Coast,-1.5,40.03,2024-05-01,110.67
Hola town,Coast,-1.5,40.03,2024-06-01,29.4
Hola town,Coast,-1.5,40.03,2024-07-01,25.11
Hola town,Coast,-1.5,40.03,2024-08-01,22.01
Hola town,Coast,-1.5,40.03,2024-09-01,4.5
Hola town,Coast,-1.5,40.03,2024-10-01,8.99
Hola town,Coast,-1.5,40.03,2024-11-01,145.2
Hola town,Coast,-1.5,40.03,2024-12-01,16.12
Hola town,Coast,-1.5,40.03,2025-01-01,2.17
Hola town,Coast,-1.5,40.03,2025-02-01,0.0
Hola town,Coast,-1.5,40.03,2025-03-01,46.81
Hola town,Coast,-1.5,40.03,2025-04-01,103.5
Hola town,Coast,-1.5,40.03,2025-05-01,121.21
Hola town,Coast,-1.5,40.03,2025-06-01,121.2
Hola town,Coast,-1.5,40.03,2025-07-01,26.04
Hola town,Coast,-1.5,40.03,2025-08-01,16.74
Hola town,Coast,-1.5,40.03,2025-09-01,9.9
Hola town,Coast,-1.5,40.03,2025-10-01,29.76
Hola town,Coast,-1.5,40.03,2025-11-01,39.0
Hola town,Coast,-1.5,40.03,2025-12-01,16.12
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-01-01,2.17
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-02-01,27.72
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-03-01,75.95
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-04-01,111.9
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-05-01,72.23
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-06-01,36.0
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-07-01,55.49
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-08-01,75.64
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-09-01,25.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-10-01,76.26
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-11-01,154.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2006-12-01,97.03
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-01-01,24.49
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-02-01,54.04
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-03-01,31.93
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-04-01,136.5
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-05-01,94.86
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-06-01,70.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-07-01,82.15
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-08-01,86.49
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-09-01,66.0
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-10-01,46.81
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-11-01,27.0
HongKong (Kakuma),Rift Valley,3.75,34.84,2007-12-01,32.86
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-01-01,20.77
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-02-01,0.87
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-03-01,37.51
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-04-01,100.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-05-01,13.02
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-06-01,24.3
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-07-01,41.23
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-08-01,23.87
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-09-01,61.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-10-01,89.28
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-11-01,46.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2008-12-01,0.93
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-01-01,35.34
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-02-01,9.24
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-03-01,20.46
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-04-01,78.3
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-05-01,43.09
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-06-01,13.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-07-01,6.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-08-01,6.82
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-09-01,17.1
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-10-01,46.81
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-11-01,19.5
HongKong (Kakuma),Rift Valley,3.75,34.84,2009-12-01,112.84
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-01-01,51.15
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-02-01,17.08
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-03-01,121.83
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-04-01,68.1
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-05-01,111.29
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-06-01,37.5
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-07-01,33.17
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-08-01,44.02
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-09-01,22.5
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-10-01,22.32
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-11-01,22.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2010-12-01,2.79
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-01-01,2.17
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-02-01,2.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-03-01,52.7
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-04-01,31.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-05-01,54.56
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-06-01,39.3
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-07-01,34.1
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-08-01,70.68
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-09-01,38.7
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-10-01,55.49
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-11-01,154.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2011-12-01,17.67
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-01-01,0.0
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-02-01,0.87
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-03-01,8.37
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-04-01,136.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-05-01,126.79
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-06-01,25.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-07-01,72.85
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-08-01,156.86
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-09-01,61.5
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-10-01,66.96
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-11-01,49.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2012-12-01,87.73
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-01-01,8.06
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-02-01,1.12
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-03-01,70.06
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-04-01,126.9
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-05-01,82.77
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-06-01,34.5
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-07-01,60.14
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-08-01,51.77
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-09-01,34.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-10-01,58.9
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-11-01,65.7
HongKong (Kakuma),Rift Valley,3.75,34.84,2013-12-01,22.32
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-01-01,2.79
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-02-01,4.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-03-01,34.72
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-04-01,50.1
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-05-01,57.04
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-06-01,33.6
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-07-01,52.08
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-08-01,59.52
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-09-01,42.3
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-10-01,88.97
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-11-01,70.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2014-12-01,52.7
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-01-01,2.17
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-02-01,1.12
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-03-01,21.08
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-04-01,63.0
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-05-01,65.41
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-06-01,54.9
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-07-01,13.95
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-08-01,6.82
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-09-01,1.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-10-01,52.7
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-11-01,195.0
HongKong (Kakuma),Rift Valley,3.75,34.84,2015-12-01,79.98
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-01-01,6.82
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-02-01,2.61
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-03-01,48.05
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-04-01,177.3
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-05-01,36.89
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-06-01,42.6
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-07-01,27.59
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-08-01,38.13
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-09-01,7.5
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-10-01,39.37
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-11-01,28.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2016-12-01,0.93
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-01-01,43.4
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-02-01,27.72
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-03-01,28.83
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-04-01,33.3
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-05-01,59.83
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-06-01,4.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-07-01,88.35
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-08-01,36.27
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-09-01,29.4
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-10-01,97.03
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-11-01,33.3
HongKong (Kakuma),Rift Valley,3.75,34.84,2017-12-01,0.0
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-01-01,0.0
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-02-01,23.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-03-01,106.95
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-04-01,207.0
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-05-01,153.45
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-06-01,48.6
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-07-01,11.47
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-08-01,11.78
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-09-01,40.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-10-01,38.13
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-11-01,24.9
HongKong (Kakuma),Rift Valley,3.75,34.84,2018-12-01,51.46
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-01-01,0.62
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-02-01,9.52
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-03-01,10.54
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-04-01,66.9
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-05-01,27.28
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-06-01,49.2
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-07-01,191.27
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-08-01,26.04
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-09-01,17.1
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-10-01,131.44
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-11-01,69.9
HongKong (Kakuma),Rift Valley,3.75,34.84,2019-12-01,88.66
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-01-01,42.47
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-02-01,25.81
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-03-01,195.61
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-04-01,191.7
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-05-01,123.69
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-06-01,92.7
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-07-01,41.85
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-08-01,55.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-09-01,58.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-10-01,64.17
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-11-01,80.1
HongKong (Kakuma),Rift Valley,3.75,34.84,2020-12-01,550.25
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-01-01,1020.21
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-02-01,0.84
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-03-01,1.86
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-04-01,72.9
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-05-01,195.61
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-06-01,2.1
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-07-01,39.06
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-08-01,9.3
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-09-01,56.1
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-10-01,24.49
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-11-01,60.6
HongKong (Kakuma),Rift Valley,3.75,34.84,2021-12-01,23.56
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-01-01,57.04
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-02-01,1.96
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-03-01,22.32
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-04-01,35.7
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-05-01,31.0
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-06-01,10.5
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-07-01,20.15
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-08-01,40.92
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-09-01,39.6
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-10-01,53.32
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-11-01,36.9
HongKong (Kakuma),Rift Valley,3.75,34.84,2022-12-01,44.02
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-01-01,0.31
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-02-01,0.56
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-03-01,70.99
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-04-01,164.4
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-05-01,44.02
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-06-01,17.7
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-07-01,7.75
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-08-01,17.67
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-09-01,12.6
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-10-01,117.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-11-01,154.8
HongKong (Kakuma),Rift Valley,3.75,34.84,2023-12-01,18.29
