date,region,county,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm,price_per_kg,month,year,season,lag_1,lag_3,lag_6,lag_12,rolling_3m_avg,rolling_6m_avg,rolling_12m_avg,price_vs_regional_avg,price_label
2021-11-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,53.8,0.48,2021-11-01,44.23,53.8,11,2021,Short Rains,50.36,76.37,49.42,,56.386666666666656,57.69666666666666,55.409000000000006,1.0361430313924376,Average
2021-12-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,52.31,0.46,2021-12-01,32.21333333333334,52.31,12,2021,Short Rains,53.8,65.0,50.0,,52.15666666666666,58.08166666666667,55.127272727272725,0.8292972930125639,Cheap
2023-01-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.0,0.4,2023-01-01,3.86,50.0,1,2023,Cool Dry,52.31,50.36,50.65,,52.03666666666666,57.973333333333336,54.7,0.8718395815170008,Cheap
2023-02-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.0,0.4,2023-02-01,0.3133333333333333,50.0,2,2023,Cool Dry,50.0,53.8,76.37,45.0,50.77,53.57833333333334,55.11666666666667,0.8680555555555556,Cheap
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.0,0.39,2023-03-01,64.58999999999999,50.0,3,2023,Long Rains,50.0,52.31,65.0,64.74,50.0,51.07833333333334,53.88833333333333,0.8459521191100584,Cheap
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,54.38,0.4,2023-04-01,111.08333333333331,54.38,4,2023,Long Rains,50.0,50.0,50.36,48.75,51.46,51.748333333333335,54.3575,0.8744171088599454,Cheap
2023-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.0,0.36,2023-05-01,14.676666666666668,50.0,5,2023,Long Rains,54.38,50.0,53.8,49.42,51.46,51.11500000000001,54.40583333333333,0.8745080891998251,Cheap
2023-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,63.44,0.45,2023-06-01,5.836666666666667,63.44,6,2023,Dry Season,50.0,50.0,52.31,50.0,55.94,52.97,55.52583333333334,0.998426188227888,Average
2023-07-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,72.75,0.51,2023-07-01,8.483333333333333,72.75,7,2023,Dry Season,63.44,54.38,50.0,50.65,62.06333333333333,56.76166666666666,57.36750000000001,1.0910863370494426,Average
2023-08-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,74.58,0.52,2023-08-01,7.253333333333334,74.58,8,2023,Dry Season,72.75,50.0,50.0,76.37,70.25666666666666,60.85833333333333,57.21833333333333,0.7783073016314745,Cheap
2023-09-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,71.25,0.49,2023-09-01,5.11,71.25,9,2023,Dry Season,74.58,63.44,50.0,65.0,72.86,64.39999999999999,57.739166666666655,1.0209199025648374,Average
2023-10-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,77.5,0.52,2023-10-01,102.81,77.5,10,2023,Short Rains,71.25,72.75,54.38,50.36,74.44333333333333,68.25333333333333,60.00083333333333,1.060771968245278,Average
2023-11-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,80.0,0.53,2023-11-01,308.74666666666667,80.0,11,2023,Short Rains,77.5,74.58,50.0,53.8,76.25,73.25333333333333,62.18416666666666,0.9488791365199858,Average
2023-12-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,85.0,0.55,2023-12-01,12.123333333333331,85.0,12,2023,Short Rains,80.0,71.25,63.44,52.31,80.83333333333333,76.84666666666666,64.90833333333333,1.00159076179815,Average
2024-01-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,55.0,0.34,2024-01-01,1.9633333333333336,55.0,1,2024,Cool Dry,85.0,77.5,72.75,50.0,73.33333333333333,73.88833333333334,65.325,0.7146569646569647,Cheap
2024-02-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,53.33,0.37,2024-02-01,2.29,53.33,2,2024,Cool Dry,55.0,80.0,74.58,50.0,64.44333333333334,70.34666666666668,65.6025,0.7458741258741258,Cheap
2024-03-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,56.25,0.42,2024-03-01,10.613333333333332,56.25,3,2024,Long Rains,53.33,85.0,71.25,50.0,54.85999999999999,67.84666666666668,66.12333333333333,0.7344620473537605,Cheap
2024-04-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.87,0.39,2024-04-01,135.20666666666668,50.87,4,2024,Long Rains,56.25,55.0,77.5,54.38,53.48333333333333,63.40833333333333,65.83083333333333,0.7943472829481575,Cheap
2024-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,54.17,0.42,2024-05-01,18.55666666666667,54.17,5,2024,Long Rains,50.87,53.33,80.0,50.0,53.76333333333333,59.10333333333333,66.17833333333333,0.8074830438995304,Cheap
2024-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,58.12,0.45,2024-06-01,4.093333333333334,58.12,6,2024,Dry Season,54.17,56.25,85.0,63.44,54.38666666666666,54.623333333333335,65.735,0.8579864186595808,Cheap
2024-07-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,61.76,0.48,2024-07-01,5.21,61.76,7,2024,Dry Season,58.12,50.87,55.0,72.75,58.01666666666666,55.75,64.81916666666666,0.9203487072498324,Average
2024-08-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,66.47,0.52,2024-08-01,11.5,66.47,8,2024,Dry Season,61.76,54.17,53.33,74.58,62.11666666666667,57.94,64.14333333333333,0.8522887549685858,Cheap
2024-09-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.47,2024-09-01,3.866666666666666,60.0,9,2024,Dry Season,66.47,58.12,56.25,71.25,62.74333333333333,58.565,63.20583333333334,0.9230769230769232,Average
2024-11-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2024-11-01,94.12666666666668,60.0,11,2024,Short Rains,60.0,61.76,50.87,77.5,62.156666666666666,60.086666666666666,61.7475,0.9230769230769232,Average
2025-01-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2025-01-01,0.3066666666666667,60.0,1,2025,Cool Dry,60.0,66.47,54.17,80.0,60.0,61.05833333333334,60.08083333333334,0.9230769230769232,Average
2025-02-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2025-02-01,0.5633333333333334,60.0,2,2025,Cool Dry,60.0,60.0,58.12,85.0,60.0,61.37166666666667,57.9975,0.9209516500383728,Average
2025-03-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2025-03-01,43.05,60.0,3,2025,Long Rains,60.0,60.0,61.76,55.0,60.0,61.07833333333334,58.41416666666667,0.9222965183306432,Average
2025-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2025-05-01,35.0,60.0,5,2025,Long Rains,60.0,60.0,66.47,53.33,60.0,60.0,58.97,0.9230769230769232,Average
2025-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,70.0,0.54,2025-06-01,10.056666666666668,70.0,6,2025,Dry Season,60.0,60.0,60.0,56.25,63.333333333333336,61.66666666666666,60.115833333333335,1.0,Average
2025-10-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,54.04,0.42,2025-10-01,15.87,54.04,10,2025,Short Rains,70.0,60.0,60.0,50.87,61.34666666666666,60.673333333333325,60.38,0.786265095300451,Cheap
2025-11-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,51.52,0.4,2025-11-01,12.54,51.52,11,2025,Short Rains,54.04,60.0,60.0,54.17,58.52,59.25999999999999,60.15916666666667,0.8747028862478777,Cheap
2026-01-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.47,2026-01-01,0.11,60.0,1,2026,Cool Dry,51.52,70.0,60.0,58.12,55.18666666666667,59.25999999999999,60.31583333333333,0.9489166534872688,Average
2026-02-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.47,2026-02-01,0.02,60.0,2,2026,Cool Dry,60.0,54.04,60.0,61.76,57.17333333333334,59.25999999999999,60.16916666666666,0.9184845005740528,Average
2026-03-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,59.44,0.46,2026-03-01,3.08,59.44,3,2026,Long Rains,60.0,51.52,60.0,66.47,59.81333333333333,59.16666666666666,59.583333333333336,0.9633711507293354,Average
2026-04-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2026-04-01,3.65,60.0,4,2026,Long Rains,59.44,60.0,70.0,60.0,59.81333333333333,57.5,59.583333333333336,0.9432479169941832,Average
2026-05-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2026-05-01,1.16,60.0,5,2026,Long Rains,60.0,60.0,54.04,60.0,59.81333333333333,58.49333333333334,59.583333333333336,0.977464023893565,Average
2026-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2026-06-01,0.36,60.0,6,2026,Dry Season,60.0,59.44,51.52,60.0,60.0,59.90666666666667,59.583333333333336,0.935089223096704,Average
2026-07-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2026-07-01,0.09,60.0,7,2026,Dry Season,60.0,60.0,60.0,60.0,60.0,59.90666666666667,59.583333333333336,0.9365488176071178,Average
2021-02-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,48.12,0.44,2021-02-01,96.08357142857145,48.12,2,2021,Cool Dry,,,,,48.12,48.12,48.12,1.0905629589339134,Average
2021-03-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,45.16,0.41,2021-03-01,42.51142857142857,45.16,3,2021,Long Rains,48.12,,,,46.64,46.64,46.64,0.978823937403819,Average
2021-04-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,41.67,0.39,2021-04-01,123.56571428571428,41.67,4,2021,Long Rains,45.16,,,,44.98333333333333,44.98333333333333,44.98333333333333,0.995288140009554,Average
2021-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,40.0,0.37,2021-05-01,222.105,40.0,5,2021,Long Rains,41.67,48.12,,,42.27666666666666,43.7375,43.7375,1.001525049507204,Average
2021-06-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,44.17,0.41,2021-06-01,36.02571428571429,44.17,6,2021,Dry Season,40.0,45.16,,,41.946666666666665,43.824,43.824,1.0426797601624096,Average
2021-07-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.0,0.46,2021-07-01,188.22357142857143,50.0,7,2021,Dry Season,44.17,41.67,,,44.723333333333336,44.85333333333333,44.85333333333333,1.0783298826777088,Average
2021-08-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,43.33,0.4,2021-08-01,134.79785714285714,43.33,8,2021,Dry Season,50.0,40.0,48.12,,45.833333333333336,44.055,44.635714285714286,0.9696273089755064,Average
2021-09-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,37.5,0.34,2021-09-01,209.06285714285715,37.5,9,2021,Dry Season,43.33,44.17,45.16,,43.60999999999999,42.778333333333336,43.74375,0.8747783894746664,Cheap
2021-10-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,40.93,0.37,2021-10-01,153.62642857142856,40.93,10,2021,Short Rains,37.5,50.0,41.67,,40.586666666666666,42.655,43.43111111111111,0.9394617547483788,Average
2021-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,42.5,0.38,2021-12-01,54.550714285714285,42.5,12,2021,Short Rains,40.93,43.33,40.0,,40.31,43.071666666666665,43.338,0.9737377208809462,Average
2022-01-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,48.75,0.43,2022-01-01,74.71142857142857,48.75,1,2022,Cool Dry,42.5,37.5,44.17,,44.06,43.835,43.83,0.9909655561829476,Average
2022-02-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,42.69,0.38,2022-02-01,54.51928571428572,42.69,2,2022,Cool Dry,48.75,40.93,50.0,,44.64666666666667,42.61666666666667,43.73499999999999,0.9426129965333744,Average
2023-01-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,57.5,0.46,2023-01-01,6.691428571428572,57.5,1,2023,Cool Dry,42.69,42.5,43.33,48.12,49.64666666666667,44.97833333333333,44.51666666666667,0.8518518518518519,Cheap
2023-02-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.48,2023-02-01,6.619999999999999,60.0,2,2023,Cool Dry,57.5,48.75,37.5,45.16,53.39666666666667,48.72833333333333,45.75333333333333,0.8359456635318704,Cheap
2023-03-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2023-03-01,189.0228571428572,60.0,3,2023,Long Rains,60.0,42.69,40.93,41.67,59.16666666666666,51.906666666666666,47.28083333333333,0.8659793814432989,Cheap
2023-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,90.0,0.66,2023-05-01,91.12642857142858,90.0,5,2023,Long Rains,60.0,57.5,42.5,40.0,70.0,59.82333333333333,51.4475,1.0220820189274449,Average
2023-06-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,90.0,0.64,2023-06-01,100.30571428571427,90.0,6,2023,Dry Season,90.0,60.0,48.75,44.17,80.0,66.69833333333334,55.26666666666667,1.1631663974151858,Expensive
2023-07-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,76.87,0.54,2023-07-01,89.86357142857142,76.87,7,2023,Dry Season,90.0,60.0,42.69,50.0,85.62333333333333,72.395,57.505833333333335,0.909771432798284,Average
2023-08-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,90.0,0.63,2023-08-01,114.94428571428573,90.0,8,2023,Dry Season,76.87,90.0,57.5,43.33,85.62333333333333,77.81166666666667,61.395,1.1666666666666667,Expensive
2023-09-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,100.0,0.68,2023-09-01,199.40142857142857,100.0,9,2023,Dry Season,90.0,90.0,60.0,37.5,88.95666666666666,84.47833333333334,66.60333333333334,1.3114754098360657,Expensive
2023-10-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,85.0,0.57,2023-10-01,111.28714285714284,85.0,10,2023,Short Rains,100.0,76.87,60.0,40.93,91.66666666666669,88.645,70.27583333333332,1.1245865490628446,Expensive
2023-11-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,78.44,0.52,2023-11-01,229.45,78.44,11,2023,Short Rains,85.0,90.0,90.0,42.5,87.81333333333333,86.71833333333332,73.27083333333333,1.135422027792074,Expensive
2023-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,71.0,0.46,2023-12-01,79.61142857142856,71.0,12,2023,Short Rains,78.44,100.0,90.0,48.75,78.14666666666666,83.55166666666666,75.125,1.108746998770228,Expensive
2024-01-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,70.0,0.44,2024-01-01,164.025,70.0,1,2024,Cool Dry,71.0,85.0,76.87,42.69,73.14666666666666,82.40666666666667,77.40083333333332,1.017293997965412,Average
2024-03-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,100.0,0.75,2024-03-01,58.457142857142856,100.0,3,2024,Long Rains,70.0,78.44,90.0,57.5,80.33333333333333,84.07333333333334,80.9425,1.4349775784753362,Expensive
2024-04-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2024-04-01,384.6,60.0,4,2024,Long Rains,100.0,71.0,100.0,60.0,76.66666666666667,77.40666666666667,80.9425,1.045154547390017,Average
2024-05-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,66.67,0.51,2024-05-01,223.40214285714288,66.67,5,2024,Long Rains,60.0,70.0,85.0,60.0,75.55666666666667,74.35166666666667,81.49833333333333,1.13883076397489,Expensive
2024-07-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,70.0,0.54,2024-07-01,257.8507142857143,70.0,7,2024,Dry Season,66.67,100.0,78.44,90.0,65.55666666666667,72.94500000000001,79.83166666666666,1.2663316582914572,Expensive
2024-08-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,40.0,0.31,2024-08-01,262.2064285714286,40.0,8,2024,Dry Season,70.0,60.0,71.0,90.0,58.89000000000001,67.77833333333334,75.665,0.8275790725942017,Cheap
2024-09-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.0,0.39,2024-09-01,140.00214285714284,50.0,9,2024,Dry Season,40.0,66.67,70.0,76.87,53.333333333333336,64.44500000000001,73.42583333333333,1.0256410256410255,Average
2024-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,56.67,0.44,2024-12-01,61.00714285714286,56.67,12,2024,Short Rains,50.0,70.0,100.0,90.0,48.89000000000001,57.223333333333336,70.64833333333333,1.0148033188085717,Average
2025-02-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,53.33,0.41,2025-02-01,10.383571428571427,53.33,2,2025,Cool Dry,56.67,40.0,60.0,100.0,53.333333333333336,56.11166666666667,66.75916666666667,0.9828804292179468,Average
2025-03-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,61.67,0.48,2025-03-01,168.72571428571428,61.67,3,2025,Long Rains,53.33,50.0,66.67,85.0,57.223333333333336,55.27833333333333,64.815,0.961090909090909,Average
2025-06-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,65.0,0.5,2025-06-01,103.10714285714286,65.0,6,2025,Dry Season,61.67,56.67,70.0,78.44,60.0,54.44499999999999,63.69499999999999,1.0146341463414634,Average
2025-08-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,85.0,0.66,2025-08-01,256.0007142857143,85.0,8,2025,Dry Season,65.0,53.33,40.0,71.0,70.55666666666667,61.94499999999999,64.86166666666666,1.1428571428571428,Expensive
2025-10-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,65.0,0.5,2025-10-01,201.25,65.0,10,2025,Short Rains,85.0,61.67,50.0,70.0,71.66666666666667,64.445,64.445,1.136477170546508,Expensive
2025-11-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,53.33,0.41,2025-11-01,41.892857142857146,53.33,11,2025,Short Rains,65.0,65.0,56.67,100.0,67.77666666666666,63.88833333333334,60.55583333333333,0.889937515064988,Cheap
2026-03-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2026-03-01,0.85,60.0,3,2026,Long Rains,53.33,85.0,53.33,60.0,59.44333333333333,65.0,60.55583333333334,1.09979633401222,Average
2026-04-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,70.0,0.54,2026-04-01,2.4,70.0,4,2026,Long Rains,60.0,65.0,61.67,66.67,61.10999999999999,66.38833333333334,60.833333333333336,1.1125680454563516,Expensive
2026-06-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,62.5,0.48,2026-06-01,0.36,62.5,6,2026,Dry Season,70.0,53.33,65.0,70.0,64.16666666666667,65.97166666666668,60.208333333333336,1.1222840725444423,Expensive
2026-07-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,60.0,0.46,2026-07-01,0.44,60.0,7,2026,Dry Season,62.5,60.0,85.0,40.0,64.16666666666667,61.80500000000001,61.875,1.0746268656716418,Average
