code,county,year_month,rainfall_mm,date
KEN.13339,Kisumu,1960-07,130.54,1960-07-01
KEN.1334,Siaya,1960-07,173.29,1960-07-01
KEN.13340,Kitui,1960-07,0.95,1960-07-01
KEN.13341,Laikipia,1960-07,146.17,1960-07-01
KEN.13342,Marsabit,1960-07,15.04,1960-07-01
KEN.13343,Lamu,1960-07,66.09,1960-07-01
KEN.13344,Turkana,1960-07,124.78,1960-07-01
KEN.13345,Tharaka-Nithi,1960-07,42.02,1960-07-01
KEN.13346,Taita Taveta,1960-07,5.28,1960-07-01
KEN.13347,Samburu,1960-07,74.53,1960-07-01
KEN.1335,Migori,1960-07,56.81,1960-07-01
KEN.1336,Nakuru,1960-07,142.74,1960-07-01
KEN.1337,Garissa,1960-07,10.54,1960-07-01
KEN.1338,Mandera,1960-07,19.13,1960-07-01
KEN.1339,Baringo,1960-07,289.41,1960-07-01
KEN.1331,Uasin Gishu,1960-08,484.95,1960-08-01
KEN.13310,Kisii,1960-08,134.76,1960-08-01
KEN.13311,Bomet,1960-08,142.45,1960-08-01
KEN.13312,Nyamira,1960-08,175.11,1960-08-01
KEN.13313,Busia,1960-08,185.25,1960-08-01
KEN.13314,Bungoma,1960-08,343.62,1960-08-01
KEN.13315,Tana River,1960-08,5.33,1960-08-01
KEN.13316,Kakamega,1960-08,209.75,1960-08-01
KEN.13317,Meru,1960-08,66.43,1960-08-01
KEN.13318,Mombasa,1960-08,53.76,1960-08-01
KEN.13319,Trans Nzoia,1960-08,622.16,1960-08-01
KEN.1332,Kericho,1960-08,269.85,1960-08-01
KEN.13320,Nairobi,1960-08,10.31,1960-08-01
KEN.13321,Wajir,1960-08,5.51,1960-08-01
KEN.13322,Vihiga,1960-08,218.29,1960-08-01
KEN.13323,Narok,1960-08,41.9,1960-08-01
KEN.13324,Embu,1960-08,36.97,1960-08-01
KEN.13325,Kilifi,1960-08,19.28,1960-08-01
KEN.13326,Murang'a,1960-08,41.01,1960-08-01
KEN.13327,Kiambu,1960-08,21.29,1960-08-01
KEN.13328,Kirinyaga,1960-08,73.24,1960-08-01
KEN.13329,Homa Bay,1960-08,166.95,1960-08-01
KEN.1333,Nandi,1960-08,258.87,1960-08-01
KEN.13330,Isiolo,1960-08,2.71,1960-08-01
KEN.13331,West Pokot,1960-08,692.28,1960-08-01
KEN.13332,Makueni,1960-08,3.42,1960-08-01
KEN.13333,Kajiado,1960-08,7.73,1960-08-01
KEN.13334,Machakos,1960-08,6.17,1960-08-01
KEN.13335,Elgeyo-Marakwet,1960-08,1337.57,1960-08-01
KEN.13336,Nyeri,1960-08,118.1,1960-08-01
KEN.13337,Kwale,1960-08,26.32,1960-08-01
KEN.13338,Nyandarua,1960-08,261.88,1960-08-01
KEN.13339,Kisumu,1960-08,191.14,1960-08-01
KEN.1334,Siaya,1960-08,195.29,1960-08-01
KEN.13340,Kitui,1960-08,1.47,1960-08-01
KEN.13341,Laikipia,1960-08,172.64,1960-08-01
KEN.13342,Marsabit,1960-08,2.12,1960-08-01
KEN.13343,Lamu,1960-08,36.36,1960-08-01
KEN.13344,Turkana,1960-08,60.39,1960-08-01
KEN.13345,Tharaka-Nithi,1960-08,53.0,1960-08-01
KEN.13346,Taita Taveta,1960-08,4.95,1960-08-01
KEN.13347,Samburu,1960-08,40.28,1960-08-01
KEN.1335,Migori,1960-08,84.39,1960-08-01
KEN.1336,Nakuru,1960-08,200.09,1960-08-01
KEN.1337,Garissa,1960-08,7.62,1960-08-01
KEN.1338,Mandera,1960-08,12.59,1960-08-01
KEN.1339,Baringo,1960-08,338.36,1960-08-01
KEN.1331,Uasin Gishu,1960-09,439.23,1960-09-01
KEN.13310,Kisii,1960-09,175.71,1960-09-01
KEN.13311,Bomet,1960-09,179.92,1960-09-01
KEN.13312,Nyamira,1960-09,192.36,1960-09-01
KEN.13313,Busia,1960-09,215.45,1960-09-01
KEN.13314,Bungoma,1960-09,355.11,1960-09-01
KEN.13315,Tana River,1960-09,7.76,1960-09-01
KEN.13316,Kakamega,1960-09,188.35,1960-09-01
KEN.13317,Meru,1960-09,40.26,1960-09-01
KEN.13318,Mombasa,1960-09,51.0,1960-09-01
KEN.13319,Trans Nzoia,1960-09,481.69,1960-09-01
KEN.1332,Kericho,1960-09,307.62,1960-09-01
KEN.13320,Nairobi,1960-09,26.87,1960-09-01
KEN.13321,Wajir,1960-09,4.76,1960-09-01
KEN.13322,Vihiga,1960-09,172.48,1960-09-01
KEN.13323,Narok,1960-09,97.41,1960-09-01
KEN.13324,Embu,1960-09,33.84,1960-09-01
KEN.13325,Kilifi,1960-09,21.6,1960-09-01
KEN.13326,Murang'a,1960-09,57.48,1960-09-01
KEN.13327,Kiambu,1960-09,47.61,1960-09-01
KEN.13328,Kirinyaga,1960-09,71.0,1960-09-01
KEN.13329,Homa Bay,1960-09,173.12,1960-09-01
KEN.1333,Nandi,1960-09,332.79,1960-09-01
KEN.13330,Isiolo,1960-09,1.1,1960-09-01
KEN.13331,West Pokot,1960-09,349.31,1960-09-01
KEN.13332,Makueni,1960-09,4.68,1960-09-01
KEN.13333,Kajiado,1960-09,25.11,1960-09-01
KEN.13334,Machakos,1960-09,9.72,1960-09-01
KEN.13335,Elgeyo-Marakwet,1960-09,794.87,1960-09-01
KEN.13336,Nyeri,1960-09,96.6,1960-09-01
KEN.13337,Kwale,1960-09,31.97,1960-09-01
KEN.13338,Nyandarua,1960-09,173.14,1960-09-01
KEN.13339,Kisumu,1960-09,194.76,1960-09-01
KEN.1334,Siaya,1960-09,206.37,1960-09-01
KEN.13340,Kitui,1960-09,2.44,1960-09-01
KEN.13341,Laikipia,1960-09,56.11,1960-09-01
KEN.13342,Marsabit,1960-09,1.69,1960-09-01
KEN.13343,Lamu,1960-09,31.47,1960-09-01
KEN.13344,Turkana,1960-09,20.66,1960-09-01
KEN.13345,Tharaka-Nithi,1960-09,35.95,1960-09-01
KEN.13346,Taita Taveta,1960-09,5.5,1960-09-01
KEN.13347,Samburu,1960-09,15.12,1960-09-01
KEN.1335,Migori,1960-09,112.71,1960-09-01
KEN.1336,Nakuru,1960-09,170.23,1960-09-01
KEN.1337,Garissa,1960-09,9.89,1960-09-01
KEN.1338,Mandera,1960-09,3.2,1960-09-01
KEN.1339,Baringo,1960-09,115.79,1960-09-01
KEN.1331,Uasin Gishu,1960-10,138.79,1960-10-01
KEN.13310,Kisii,1960-10,107.14,1960-10-01
KEN.13311,Bomet,1960-10,134.8,1960-10-01
KEN.13312,Nyamira,1960-10,126.19,1960-10-01
KEN.13313,Busia,1960-10,185.81,1960-10-01
KEN.13314,Bungoma,1960-10,178.65,1960-10-01
KEN.13315,Tana River,1960-10,44.37,1960-10-01
KEN.13316,Kakamega,1960-10,151.5,1960-10-01
KEN.13317,Meru,1960-10,80.49,1960-10-01
KEN.13318,Mombasa,1960-10,95.29,1960-10-01
KEN.13319,Trans Nzoia,1960-10,214.33,1960-10-01
KEN.1332,Kericho,1960-10,227.41,1960-10-01
KEN.13320,Nairobi,1960-10,44.8,1960-10-01
KEN.13321,Wajir,1960-10,57.46,1960-10-01
KEN.13322,Vihiga,1960-10,212.29,1960-10-01
KEN.13323,Narok,1960-10,32.91,1960-10-01
KEN.13324,Embu,1960-10,106.97,1960-10-01
KEN.13325,Kilifi,1960-10,62.13,1960-10-01
KEN.13326,Murang'a,1960-10,140.29,1960-10-01
KEN.13327,Kiambu,1960-10,82.53,1960-10-01
KEN.13328,Kirinyaga,1960-10,165.37,1960-10-01
KEN.13329,Homa Bay,1960-10,158.16,1960-10-01
KEN.1333,Nandi,1960-10,185.93,1960-10-01
KEN.13330,Isiolo,1960-10,40.94,1960-10-01
KEN.13331,West Pokot,1960-10,149.39,1960-10-01
KEN.13332,Makueni,1960-10,47.85,1960-10-01
KEN.13333,Kajiado,1960-10,29.24,1960-10-01
KEN.13334,Machakos,1960-10,59.23,1960-10-01
KEN.13335,Elgeyo-Marakwet,1960-10,201.14,1960-10-01
KEN.13336,Nyeri,1960-10,114.32,1960-10-01
KEN.13337,Kwale,1960-10,76.16,1960-10-01
KEN.13338,Nyandarua,1960-10,107.45,1960-10-01
KEN.13339,Kisumu,1960-10,184.02,1960-10-01
KEN.1334,Siaya,1960-10,223.86,1960-10-01
KEN.13340,Kitui,1960-10,44.9,1960-10-01
KEN.13341,Laikipia,1960-10,47.65,1960-10-01
KEN.13342,Marsabit,1960-10,26.03,1960-10-01
KEN.13343,Lamu,1960-10,95.13,1960-10-01
KEN.13344,Turkana,1960-10,9.4,1960-10-01
KEN.13345,Tharaka-Nithi,1960-10,102.47,1960-10-01
KEN.13346,Taita Taveta,1960-10,41.16,1960-10-01
KEN.13347,Samburu,1960-10,19.56,1960-10-01
KEN.1335,Migori,1960-10,88.62,1960-10-01
KEN.1336,Nakuru,1960-10,90.02,1960-10-01
KEN.1337,Garissa,1960-10,49.54,1960-10-01
KEN.1338,Mandera,1960-10,87.04,1960-10-01
KEN.1339,Baringo,1960-10,43.32,1960-10-01
KEN.1331,Uasin Gishu,1960-11,114.3,1960-11-01
KEN.13310,Kisii,1960-11,237.98,1960-11-01
KEN.13311,Bomet,1960-11,165.18,1960-11-01
KEN.13312,Nyamira,1960-11,202.6,1960-11-01
KEN.13313,Busia,1960-11,201.87,1960-11-01
KEN.13314,Bungoma,1960-11,158.03,1960-11-01
KEN.13315,Tana River,1960-11,30.17,1960-11-01
KEN.13316,Kakamega,1960-11,135.96,1960-11-01
KEN.13317,Meru,1960-11,109.47,1960-11-01
KEN.13318,Mombasa,1960-11,41.76,1960-11-01
KEN.13319,Trans Nzoia,1960-11,164.71,1960-11-01
KEN.1332,Kericho,1960-11,237.92,1960-11-01
KEN.13320,Nairobi,1960-11,56.42,1960-11-01
KEN.13321,Wajir,1960-11,43.22,1960-11-01
KEN.13322,Vihiga,1960-11,237.05,1960-11-01
KEN.13323,Narok,1960-11,69.22,1960-11-01
KEN.13324,Embu,1960-11,109.33,1960-11-01
KEN.13325,Kilifi,1960-11,37.0,1960-11-01
KEN.13326,Murang'a,1960-11,132.22,1960-11-01
KEN.13327,Kiambu,1960-11,81.41,1960-11-01
KEN.13328,Kirinyaga,1960-11,169.13,1960-11-01
KEN.13329,Homa Bay,1960-11,262.72,1960-11-01
KEN.1333,Nandi,1960-11,170.26,1960-11-01
KEN.13330,Isiolo,1960-11,45.22,1960-11-01
KEN.13331,West Pokot,1960-11,67.26,1960-11-01
KEN.13332,Makueni,1960-11,54.36,1960-11-01
KEN.13333,Kajiado,1960-11,39.42,1960-11-01
KEN.13334,Machakos,1960-11,86.06,1960-11-01
KEN.13335,Elgeyo-Marakwet,1960-11,103.53,1960-11-01
KEN.13336,Nyeri,1960-11,154.34,1960-11-01
KEN.13337,Kwale,1960-11,42.51,1960-11-01
KEN.13338,Nyandarua,1960-11,152.34,1960-11-01
KEN.13339,Kisumu,1960-11,214.44,1960-11-01
KEN.1334,Siaya,1960-11,264.88,1960-11-01
KEN.13340,Kitui,1960-11,58.09,1960-11-01
KEN.13341,Laikipia,1960-11,100.04,1960-11-01
KEN.13342,Marsabit,1960-11,27.67,1960-11-01
KEN.13343,Lamu,1960-11,36.36,1960-11-01
KEN.13344,Turkana,1960-11,22.82,1960-11-01
KEN.13345,Tharaka-Nithi,1960-11,113.24,1960-11-01
KEN.13346,Taita Taveta,1960-11,33.0,1960-11-01
KEN.13347,Samburu,1960-11,39.28,1960-11-01
KEN.1335,Migori,1960-11,212.31,1960-11-01
KEN.1336,Nakuru,1960-11,116.58,1960-11-01
KEN.1337,Garissa,1960-11,31.21,1960-11-01
KEN.1338,Mandera,1960-11,73.05,1960-11-01
KEN.1339,Baringo,1960-11,37.42,1960-11-01
KEN.1331,Uasin Gishu,1960-12,43.48,1960-12-01
KEN.13310,Kisii,1960-12,91.97,1960-12-01
KEN.13311,Bomet,1960-12,84.28,1960-12-01
KEN.13312,Nyamira,1960-12,82.53,1960-12-01
KEN.13313,Busia,1960-12,81.15,1960-12-01
KEN.13314,Bungoma,1960-12,59.21,1960-12-01
KEN.13315,Tana River,1960-12,82.54,1960-12-01
KEN.13316,Kakamega,1960-12,46.82,1960-12-01
KEN.13317,Meru,1960-12,145.19,1960-12-01
KEN.13318,Mombasa,1960-12,56.71,1960-12-01
KEN.13319,Trans Nzoia,1960-12,57.72,1960-12-01
KEN.1332,Kericho,1960-12,90.56,1960-12-01
KEN.13320,Nairobi,1960-12,39.45,1960-12-01
KEN.13321,Wajir,1960-12,69.67,1960-12-01
KEN.13322,Vihiga,1960-12,78.7,1960-12-01
KEN.13323,Narok,1960-12,40.17,1960-12-01
KEN.13324,Embu,1960-12,74.62,1960-12-01
KEN.13325,Kilifi,1960-12,79.62,1960-12-01
KEN.13326,Murang'a,1960-12,57.85,1960-12-01
KEN.13327,Kiambu,1960-12,37.24,1960-12-01
KEN.13328,Kirinyaga,1960-12,107.86,1960-12-01
KEN.13329,Homa Bay,1960-12,141.34,1960-12-01
KEN.1333,Nandi,1960-12,61.19,1960-12-01
KEN.13330,Isiolo,1960-12,103.25,1960-12-01
KEN.13331,West Pokot,1960-12,29.3,1960-12-01
KEN.13332,Makueni,1960-12,115.43,1960-12-01
KEN.13333,Kajiado,1960-12,51.19,1960-12-01
KEN.13334,Machakos,1960-12,99.67,1960-12-01
KEN.13335,Elgeyo-Marakwet,1960-12,42.18,1960-12-01
KEN.13336,Nyeri,1960-12,113.77,1960-12-01
KEN.13337,Kwale,1960-12,70.91,1960-12-01
KEN.13338,Nyandarua,1960-12,80.37,1960-12-01
KEN.13339,Kisumu,1960-12,72.59,1960-12-01
KEN.1334,Siaya,1960-12,131.51,1960-12-01
KEN.13340,Kitui,1960-12,122.74,1960-12-01
KEN.13341,Laikipia,1960-12,56.87,1960-12-01
KEN.13342,Marsabit,1960-12,41.74,1960-12-01
KEN.13343,Lamu,1960-12,105.31,1960-12-01
KEN.13344,Turkana,1960-12,13.1,1960-12-01
KEN.13345,Tharaka-Nithi,1960-12,112.94,1960-12-01
KEN.13346,Taita Taveta,1960-12,89.64,1960-12-01
KEN.13347,Samburu,1960-12,53.9,1960-12-01
KEN.1335,Migori,1960-12,105.44,1960-12-01
KEN.1336,Nakuru,1960-12,60.18,1960-12-01
KEN.1337,Garissa,1960-12,97.3,1960-12-01
KEN.1338,Mandera,1960-12,28.46,1960-12-01
KEN.1339,Baringo,1960-12,26.15,1960-12-01
KEN.1331,Uasin Gishu,1961-01,15.36,1961-01-01
KEN.13310,Kisii,1961-01,76.37,1961-01-01
KEN.13311,Bomet,1961-01,36.71,1961-01-01
KEN.13312,Nyamira,1961-01,64.88,1961-01-01
KEN.13313,Busia,1961-01,94.66,1961-01-01
KEN.13314,Bungoma,1961-01,34.34,1961-01-01
KEN.13315,Tana River,1961-01,29.97,1961-01-01
KEN.13316,Kakamega,1961-01,39.91,1961-01-01
KEN.13317,Meru,1961-01,54.31,1961-01-01
KEN.13318,Mombasa,1961-01,46.04,1961-01-01
KEN.13319,Trans Nzoia,1961-01,9.96,1961-01-01
KEN.1332,Kericho,1961-01,27.73,1961-01-01
KEN.13320,Nairobi,1961-01,21.96,1961-01-01
KEN.13321,Wajir,1961-01,9.73,1961-01-01
KEN.13322,Vihiga,1961-01,75.52,1961-01-01
KEN.13323,Narok,1961-01,31.57,1961-01-01
KEN.13324,Embu,1961-01,41.11,1961-01-01
KEN.13325,Kilifi,1961-01,42.07,1961-01-01
KEN.13326,Murang'a,1961-01,28.35,1961-01-01
KEN.13327,Kiambu,1961-01,20.42,1961-01-01
KEN.13328,Kirinyaga,1961-01,52.55,1961-01-01
KEN.13329,Homa Bay,1961-01,92.76,1961-01-01
KEN.1333,Nandi,1961-01,51.36,1961-01-01
KEN.13330,Isiolo,1961-01,23.3,1961-01-01
KEN.13331,West Pokot,1961-01,4.39,1961-01-01
KEN.13332,Makueni,1961-01,55.72,1961-01-01
KEN.13333,Kajiado,1961-01,24.15,1961-01-01
KEN.13334,Machakos,1961-01,46.65,1961-01-01
KEN.13335,Elgeyo-Marakwet,1961-01,10.36,1961-01-01
KEN.13336,Nyeri,1961-01,51.94,1961-01-01
KEN.13337,Kwale,1961-01,46.59,1961-01-01
KEN.13338,Nyandarua,1961-01,21.71,1961-01-01
KEN.13339,Kisumu,1961-01,55.58,1961-01-01
KEN.1334,Siaya,1961-01,106.96,1961-01-01
KEN.13340,Kitui,1961-01,60.43,1961-01-01
KEN.13341,Laikipia,1961-01,16.5,1961-01-01
KEN.13342,Marsabit,1961-01,6.94,1961-01-01
KEN.13343,Lamu,1961-01,65.79,1961-01-01
KEN.13344,Turkana,1961-01,2.62,1961-01-01
KEN.13345,Tharaka-Nithi,1961-01,55.48,1961-01-01
KEN.13346,Taita Taveta,1961-01,48.39,1961-01-01
KEN.13347,Samburu,1961-01,14.75,1961-01-01
KEN.1335,Migori,1961-01,93.78,1961-01-01
KEN.1336,Nakuru,1961-01,11.63,1961-01-01
KEN.1337,Garissa,1961-01,28.3,1961-01-01
KEN.1338,Mandera,1961-01,3.1,1961-01-01
KEN.1339,Baringo,1961-01,3.32,1961-01-01
KEN.1331,Uasin Gishu,1961-02,49.02,1961-02-01
KEN.13310,Kisii,1961-02,246.62,1961-02-01
KEN.13311,Bomet,1961-02,206.67,1961-02-01
KEN.13312,Nyamira,1961-02,215.56,1961-02-01
KEN.13313,Busia,1961-02,256.51,1961-02-01
KEN.13314,Bungoma,1961-02,135.11,1961-02-01
KEN.13315,Tana River,1961-02,38.9,1961-02-01
KEN.13316,Kakamega,1961-02,109.48,1961-02-01
KEN.13317,Meru,1961-02,57.27,1961-02-01
KEN.13318,Mombasa,1961-02,62.19,1961-02-01
KEN.13319,Trans Nzoia,1961-02,62.53,1961-02-01
KEN.1332,Kericho,1961-02,131.36,1961-02-01
KEN.13320,Nairobi,1961-02,28.97,1961-02-01
KEN.13321,Wajir,1961-02,4.61,1961-02-01
KEN.13322,Vihiga,1961-02,196.12,1961-02-01
KEN.13323,Narok,1961-02,175.89,1961-02-01
KEN.13324,Embu,1961-02,47.96,1961-02-01
KEN.13325,Kilifi,1961-02,66.01,1961-02-01
KEN.13326,Murang'a,1961-02,35.86,1961-02-01
KEN.13327,Kiambu,1961-02,27.28,1961-02-01
KEN.13328,Kirinyaga,1961-02,84.86,1961-02-01
KEN.13329,Homa Bay,1961-02,283.05,1961-02-01
KEN.1333,Nandi,1961-02,134.67,1961-02-01
KEN.13330,Isiolo,1961-02,16.61,1961-02-01
KEN.13331,West Pokot,1961-02,23.08,1961-02-01
KEN.13332,Makueni,1961-02,79.99,1961-02-01
KEN.13333,Kajiado,1961-02,58.22,1961-02-01
KEN.13334,Machakos,1961-02,65.61,1961-02-01
KEN.13335,Elgeyo-Marakwet,1961-02,26.99,1961-02-01
KEN.13336,Nyeri,1961-02,83.84,1961-02-01
KEN.13337,Kwale,1961-02,98.38,1961-02-01
KEN.13338,Nyandarua,1961-02,44.04,1961-02-01
KEN.13339,Kisumu,1961-02,188.54,1961-02-01
KEN.1334,Siaya,1961-02,300.66,1961-02-01
KEN.13340,Kitui,1961-02,71.91,1961-02-01
KEN.13341,Laikipia,1961-02,22.95,1961-02-01
KEN.13342,Marsabit,1961-02,12.93,1961-02-01
KEN.13343,Lamu,1961-02,55.89,1961-02-01
KEN.13344,Turkana,1961-02,24.42,1961-02-01
KEN.13345,Tharaka-Nithi,1961-02,56.8,1961-02-01
KEN.13346,Taita Taveta,1961-02,94.59,1961-02-01
KEN.13347,Samburu,1961-02,17.63,1961-02-01
KEN.1335,Migori,1961-02,270.7,1961-02-01
KEN.1336,Nakuru,1961-02,55.35,1961-02-01
KEN.1337,Garissa,1961-02,22.63,1961-02-01
KEN.1338,Mandera,1961-02,1.55,1961-02-01
KEN.1339,Baringo,1961-02,17.64,1961-02-01
KEN.1331,Uasin Gishu,1961-03,87.04,1961-03-01
KEN.13310,Kisii,1961-03,283.85,1961-03-01
KEN.13311,Bomet,1961-03,315.7,1961-03-01
KEN.13312,Nyamira,1961-03,300.35,1961-03-01
KEN.13313,Busia,1961-03,270.26,1961-03-01
KEN.13314,Bungoma,1961-03,176.5,1961-03-01
KEN.13315,Tana River,1961-03,71.75,1961-03-01
KEN.13316,Kakamega,1961-03,169.15,1961-03-01
KEN.13317,Meru,1961-03,99.43,1961-03-01
KEN.13318,Mombasa,1961-03,85.35,1961-03-01
KEN.13319,Trans Nzoia,1961-03,94.8,1961-03-01
KEN.1332,Kericho,1961-03,225.62,1961-03-01
KEN.13320,Nairobi,1961-03,50.51,1961-03-01
KEN.13321,Wajir,1961-03,62.3,1961-03-01
KEN.13322,Vihiga,1961-03,309.78,1961-03-01
KEN.13323,Narok,1961-03,142.61,1961-03-01
KEN.13324,Embu,1961-03,79.91,1961-03-01
KEN.13325,Kilifi,1961-03,89.18,1961-03-01
KEN.13326,Murang'a,1961-03,73.54,1961-03-01
KEN.13327,Kiambu,1961-03,49.2,1961-03-01
KEN.13328,Kirinyaga,1961-03,141.48,1961-03-01
KEN.13329,Homa Bay,1961-03,293.97,1961-03-01
KEN.1333,Nandi,1961-03,219.0,1961-03-01
KEN.13330,Isiolo,1961-03,90.29,1961-03-01
KEN.13331,West Pokot,1961-03,44.35,1961-03-01
KEN.13332,Makueni,1961-03,109.55,1961-03-01
KEN.13333,Kajiado,1961-03,60.28,1961-03-01
KEN.13334,Machakos,1961-03,98.76,1961-03-01
KEN.13335,Elgeyo-Marakwet,1961-03,45.83,1961-03-01
KEN.13336,Nyeri,1961-03,161.84,1961-03-01
KEN.13337,Kwale,1961-03,100.49,1961-03-01
KEN.13338,Nyandarua,1961-03,97.07,1961-03-01
KEN.13339,Kisumu,1961-03,266.4,1961-03-01
KEN.1334,Siaya,1961-03,335.94,1961-03-01
KEN.13340,Kitui,1961-03,139.43,1961-03-01
KEN.13341,Laikipia,1961-03,54.78,1961-03-01
KEN.13342,Marsabit,1961-03,66.31,1961-03-01
KEN.13343,Lamu,1961-03,68.22,1961-03-01
KEN.13344,Turkana,1961-03,66.97,1961-03-01
KEN.13345,Tharaka-Nithi,1961-03,102.77,1961-03-01
KEN.13346,Taita Taveta,1961-03,95.01,1961-03-01
KEN.13347,Samburu,1961-03,52.79,1961-03-01
KEN.1335,Migori,1961-03,239.74,1961-03-01
KEN.1336,Nakuru,1961-03,89.59,1961-03-01
KEN.1337,Garissa,1961-03,40.05,1961-03-01
KEN.1338,Mandera,1961-03,65.98,1961-03-01
KEN.1339,Baringo,1961-03,43.29,1961-03-01
KEN.1331,Uasin Gishu,1961-04,187.37,1961-04-01
KEN.13310,Kisii,1961-04,310.37,1961-04-01
KEN.13311,Bomet,1961-04,318.86,1961-04-01
KEN.13312,Nyamira,1961-04,289.37,1961-04-01
KEN.13313,Busia,1961-04,269.89,1961-04-01
KEN.13314,Bungoma,1961-04,225.8,1961-04-01
KEN.13315,Tana River,1961-04,111.98,1961-04-01
KEN.13316,Kakamega,1961-04,163.54,1961-04-01
KEN.13317,Meru,1961-04,129.45,1961-04-01
KEN.13318,Mombasa,1961-04,97.14,1961-04-01
KEN.13319,Trans Nzoia,1961-04,200.4,1961-04-01
KEN.1332,Kericho,1961-04,354.39,1961-04-01
KEN.13320,Nairobi,1961-04,86.28,1961-04-01
KEN.13321,Wajir,1961-04,122.94,1961-04-01
KEN.13322,Vihiga,1961-04,295.76,1961-04-01
KEN.13323,Narok,1961-04,164.33,1961-04-01
KEN.13324,Embu,1961-04,142.97,1961-04-01
KEN.13325,Kilifi,1961-04,85.97,1961-04-01
KEN.13326,Murang'a,1961-04,123.04,1961-04-01
KEN.13327,Kiambu,1961-04,85.6,1961-04-01
KEN.13328,Kirinyaga,1961-04,185.34,1961-04-01
KEN.13329,Homa Bay,1961-04,348.64,1961-04-01
KEN.1333,Nandi,1961-04,271.18,1961-04-01
KEN.13330,Isiolo,1961-04,112.71,1961-04-01
KEN.13331,West Pokot,1961-04,79.82,1961-04-01
KEN.13332,Makueni,1961-04,128.9,1961-04-01
KEN.13333,Kajiado,1961-04,100.34,1961-04-01
KEN.13334,Machakos,1961-04,140.65,1961-04-01
KEN.13335,Elgeyo-Marakwet,1961-04,112.13,1961-04-01
KEN.13336,Nyeri,1961-04,151.09,1961-04-01
KEN.13337,Kwale,1961-04,99.32,1961-04-01
KEN.13338,Nyandarua,1961-04,126.88,1961-04-01
KEN.13339,Kisumu,1961-04,299.61,1961-04-01
KEN.1334,Siaya,1961-04,396.91,1961-04-01
KEN.13340,Kitui,1961-04,149.9,1961-04-01
KEN.13341,Laikipia,1961-04,77.53,1961-04-01
KEN.13342,Marsabit,1961-04,67.21,1961-04-01
KEN.13343,Lamu,1961-04,97.09,1961-04-01
KEN.13344,Turkana,1961-04,61.06,1961-04-01
KEN.13345,Tharaka-Nithi,1961-04,161.28,1961-04-01
KEN.13346,Taita Taveta,1961-04,102.65,1961-04-01
KEN.13347,Samburu,1961-04,73.85,1961-04-01
KEN.1335,Migori,1961-04,283.54,1961-04-01
KEN.1336,Nakuru,1961-04,144.24,1961-04-01
KEN.1337,Garissa,1961-04,105.73,1961-04-01
KEN.1338,Mandera,1961-04,134.58,1961-04-01
KEN.1339,Baringo,1961-04,75.2,1961-04-01
KEN.1331,Uasin Gishu,1961-05,297.75,1961-05-01
KEN.13310,Kisii,1961-05,214.61,1961-05-01
KEN.13311,Bomet,1961-05,242.39,1961-05-01
KEN.13312,Nyamira,1961-05,240.55,1961-05-01
KEN.13313,Busia,1961-05,198.24,1961-05-01
KEN.13314,Bungoma,1961-05,297.5,1961-05-01
KEN.13315,Tana River,1961-05,16.45,1961-05-01
KEN.13316,Kakamega,1961-05,170.35,1961-05-01
KEN.13317,Meru,1961-05,75.23,1961-05-01
KEN.13318,Mombasa,1961-05,98.85,1961-05-01
KEN.13319,Trans Nzoia,1961-05,353.41,1961-05-01
KEN.1332,Kericho,1961-05,371.44,1961-05-01
KEN.13320,Nairobi,1961-05,79.36,1961-05-01
KEN.13321,Wajir,1961-05,45.41,1961-05-01
KEN.13322,Vihiga,1961-05,211.86,1961-05-01
KEN.13323,Narok,1961-05,103.36,1961-05-01
KEN.13324,Embu,1961-05,100.63,1961-05-01
KEN.13325,Kilifi,1961-05,40.69,1961-05-01
KEN.13326,Murang'a,1961-05,110.3,1961-05-01
KEN.13327,Kiambu,1961-05,104.18,1961-05-01
KEN.13328,Kirinyaga,1961-05,174.78,1961-05-01
KEN.13329,Homa Bay,1961-05,214.86,1961-05-01
KEN.1333,Nandi,1961-05,323.11,1961-05-01
KEN.13330,Isiolo,1961-05,14.25,1961-05-01
KEN.13331,West Pokot,1961-05,239.95,1961-05-01
KEN.13332,Makueni,1961-05,33.02,1961-05-01
KEN.13333,Kajiado,1961-05,66.83,1961-05-01
KEN.13334,Machakos,1961-05,56.12,1961-05-01
KEN.13335,Elgeyo-Marakwet,1961-05,406.77,1961-05-01
KEN.13336,Nyeri,1961-05,132.95,1961-05-01
KEN.13337,Kwale,1961-05,54.02,1961-05-01
KEN.13338,Nyandarua,1961-05,154.58,1961-05-01
KEN.13339,Kisumu,1961-05,252.22,1961-05-01
KEN.1334,Siaya,1961-05,219.04,1961-05-01
KEN.13340,Kitui,1961-05,19.95,1961-05-01
KEN.13341,Laikipia,1961-05,68.78,1961-05-01
KEN.13342,Marsabit,1961-05,41.66,1961-05-01
KEN.13343,Lamu,1961-05,65.17,1961-05-01
KEN.13344,Turkana,1961-05,73.13,1961-05-01
KEN.13345,Tharaka-Nithi,1961-05,74.55,1961-05-01
KEN.13346,Taita Taveta,1961-05,24.41,1961-05-01
KEN.13347,Samburu,1961-05,49.98,1961-05-01
KEN.1335,Migori,1961-05,158.13,1961-05-01
KEN.1336,Nakuru,1961-05,164.66,1961-05-01
KEN.1337,Garissa,1961-05,26.03,1961-05-01
