date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm,GPR,diesel_price_kes,rainfall_lag3,rainfall_lag6,price_per_kg
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1675.0,14.98,2021-11-01,44.23,86.56914520263672,110.6,3.623333333333333,16.683333333333334,33.5
2021-12-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1620.0,14.36,2021-12-01,32.21333333333334,105.34542083740234,129.72,6.173333333333333,7.316666666666666,32.4
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1644.0,14.5,2022-01-01,2.31,138.67498779296875,129.72,5.34,4.123333333333334,32.88
2022-02-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1643.75,14.48,2022-02-01,0.3666666666666667,216.1590118408203,129.72,44.23,3.623333333333333,32.875
2022-03-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1631.25,14.29,2022-03-01,4.32,318.9549255371094,144.62,32.21333333333334,6.173333333333333,32.625
2022-04-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1675.0,14.51,2022-04-01,56.54,191.14309692382807,125.5,2.31,5.34,33.5
2022-05-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1662.5,14.32,2022-05-01,23.906666666666663,142.25848388671875,131.0,0.3666666666666667,44.23,33.25
2022-06-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1688.0,14.4,2022-06-01,8.993333333333332,130.7073211669922,140.0,4.32,32.21333333333334,33.76
2022-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2181.0,18.46,2022-07-01,9.443333333333332,117.17676544189452,140.0,56.54,2.31,43.62
2022-08-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2475.0,20.75,2022-08-01,4.583333333333333,132.86322021484375,140.0,23.906666666666663,0.3666666666666667,49.5
2022-09-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2466.67,20.5,2022-09-01,3.6666666666666665,131.98587036132812,165.0,8.993333333333332,4.32,49.333400000000005
2022-10-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2075.0,17.16,2022-10-01,18.1,143.16241455078125,163.0,9.443333333333332,56.54,41.5
2022-11-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2067.0,16.96,2022-11-01,31.036666666666665,116.7162857055664,162.0,4.583333333333333,23.906666666666663,41.34
2022-12-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2125.0,17.29,2022-12-01,12.426666666666668,111.19593811035156,162.0,3.6666666666666665,8.993333333333332,42.5
2023-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2113.0,17.07,2023-01-01,3.86,104.2670440673828,162.0,18.1,9.443333333333332,42.26
2023-02-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2193.75,17.49,2023-02-01,0.3133333333333333,120.99437713623048,162.0,31.036666666666665,4.583333333333333,43.875
2023-03-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2125.0,16.38,2023-03-01,64.58999999999999,105.37997436523438,162.0,12.426666666666668,3.6666666666666665,42.5
2023-04-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2130.0,15.83,2023-04-01,111.08333333333331,106.80965423583984,162.0,3.86,18.1,42.6
2023-05-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2140.0,15.62,2023-05-01,14.676666666666668,108.46768188476562,168.4,0.3133333333333333,31.036666666666665,42.8
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2333.0,16.5,2023-07-01,8.483333333333333,107.44878387451172,179.67,64.58999999999999,12.426666666666668,46.66
2023-08-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2150.0,14.95,2023-08-01,7.253333333333334,101.14118194580078,179.67,111.08333333333331,3.86,43.0
2023-10-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2150.0,14.41,2023-10-01,102.81,197.8870086669922,205.47,14.676666666666668,0.3133333333333333,43.0
2023-12-15,Coast,Tana River,Garsen,10448,-2.27,40.11,vegetables and fruits,Kale,796,KG,actual,Retail,KES,78.0,0.51,2023-12-01,82.7,142.2794647216797,201.47,,,78.0
2024-03-15,Coast,Tana River,Garsen,10448,-2.27,40.11,vegetables and fruits,Kale,796,KG,actual,Retail,KES,60.0,0.45,2024-03-01,56.07666666666666,133.21316528320312,190.38,,,60.0
2024-09-15,Coast,Tana River,Garsen,10448,-2.27,40.11,vegetables and fruits,Kale,796,KG,actual,Retail,KES,70.0,0.54,2024-09-01,25.078333333333333,130.35877990722656,171.6,,,70.0
2023-12-15,North Eastern,Wajir,Griftu,6644,2.0,39.75,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100.0,0.65,2023-12-01,12.123333333333331,142.2794647216797,201.47,,,100.0
2024-03-15,North Eastern,Wajir,Griftu,6644,2.0,39.75,vegetables and fruits,Kale,796,KG,actual,Retail,KES,111.0,0.83,2024-03-01,10.613333333333332,133.21316528320312,190.38,,,111.0
2024-06-15,North Eastern,Wajir,Griftu,6644,2.0,39.75,vegetables and fruits,Kale,796,KG,actual,Retail,KES,110.0,0.85,2024-06-01,4.093333333333334,113.0927963256836,173.1,,,110.0
2024-09-15,North Eastern,Wajir,Griftu,6644,2.0,39.75,vegetables and fruits,Kale,796,KG,actual,Retail,KES,70.0,0.54,2024-09-01,3.866666666666666,130.35877990722656,171.6,12.123333333333331,,70.0
2024-12-15,North Eastern,Wajir,Griftu,6644,2.0,39.75,vegetables and fruits,Kale,796,KG,actual,Retail,KES,120.0,0.93,2024-12-01,3.7,142.36643981933594,165.06,10.613333333333332,,120.0
2024-03-15,North Eastern,Wajir,Habaswein,6651,1.02,39.49,vegetables and fruits,Kale,796,KG,actual,Retail,KES,133.0,0.99,2024-03-01,10.613333333333332,133.21316528320312,190.38,,,133.0
2024-06-15,North Eastern,Wajir,Habaswein,6651,1.02,39.49,vegetables and fruits,Kale,796,KG,actual,Retail,KES,88.0,0.68,2024-06-01,4.093333333333334,113.0927963256836,173.1,,,88.0
2024-09-15,North Eastern,Wajir,Habaswein,6651,1.02,39.49,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100.0,0.78,2024-09-01,3.866666666666666,130.35877990722656,171.6,,,100.0
2024-12-15,North Eastern,Wajir,Habaswein,6651,1.02,39.49,vegetables and fruits,Kale,796,KG,actual,Retail,KES,80.0,0.62,2024-12-01,3.7,142.36643981933594,165.06,10.613333333333332,,80.0
2026-03-15,North Eastern,Wajir,Habaswein,6651,1.02,39.49,vegetables and fruits,Kale,796,KG,actual,Retail,KES,90.0,0.7,2026-03-01,3.08,330.17681884765625,166.54,4.093333333333334,,90.0
2024-03-15,North Eastern,Wajir,Hadado,6656,1.53,39.43,vegetables and fruits,Kale,796,KG,actual,Retail,KES,133.0,0.99,2024-03-01,10.613333333333332,133.21316528320312,190.38,,,133.0
2024-06-15,North Eastern,Wajir,Hadado,6656,1.53,39.43,vegetables and fruits,Kale,796,KG,actual,Retail,KES,115.0,0.89,2024-06-01,4.093333333333334,113.0927963256836,173.1,,,115.0
2024-09-15,North Eastern,Wajir,Hadado,6656,1.53,39.43,vegetables and fruits,Kale,796,KG,actual,Retail,KES,95.0,0.74,2024-09-01,3.866666666666666,130.35877990722656,171.6,,,95.0
2024-12-15,North Eastern,Wajir,Hadado,6656,1.53,39.43,vegetables and fruits,Kale,796,KG,actual,Retail,KES,140.0,1.09,2024-12-01,3.7,142.36643981933594,165.06,10.613333333333332,,140.0
2026-03-15,North Eastern,Wajir,Hadado,6656,1.53,39.43,vegetables and fruits,Kale,796,KG,actual,Retail,KES,80.0,0.62,2026-03-01,3.08,330.17681884765625,166.54,4.093333333333334,,80.0
2021-01-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,Bunch,aggregate,Retail,KES,40.0,0.36,2021-01-01,1.2533333333333332,77.418701171875,96.4,,,
2023-12-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,94.0,0.61,2023-12-01,12.123333333333331,142.2794647216797,201.47,,,94.0
2024-03-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,106.0,0.79,2024-03-01,10.613333333333332,133.21316528320312,190.38,,,106.0
2024-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,140.0,1.09,2024-06-01,4.093333333333334,113.0927963256836,173.1,1.2533333333333332,,140.0
2024-09-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,88.0,0.68,2024-09-01,3.866666666666666,130.35877990722656,171.6,12.123333333333331,,88.0
2024-12-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,96.0,0.74,2024-12-01,3.7,142.36643981933594,165.06,10.613333333333332,,96.0
2025-03-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,92.0,0.71,2025-03-01,43.05,175.901123046875,167.06,4.093333333333334,1.2533333333333332,92.0
2025-06-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100.0,0.77,2025-06-01,10.056666666666668,222.58563232421875,162.91,3.866666666666666,12.123333333333331,100.0
2025-09-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,69.0,0.53,2025-09-01,3.87,125.86952209472656,171.47,3.7,10.613333333333332,69.0
2025-12-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100.0,0.78,2025-12-01,6.963333333333334,132.48622131347656,171.47,43.05,4.093333333333334,100.0
2026-03-15,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100.0,0.77,2026-03-01,3.08,330.17681884765625,166.54,10.056666666666668,3.866666666666666,100.0
2023-12-15,Coast,Tana River,Hola town,3359,-1.5,40.03,vegetables and fruits,Kale,796,KG,actual,Retail,KES,87.0,0.57,2023-12-01,82.7,142.2794647216797,201.47,,,87.0
2024-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,vegetables and fruits,Kale,796,KG,actual,Retail,KES,90.0,0.67,2024-03-01,56.07666666666666,133.21316528320312,190.38,,,90.0
2024-09-15,Coast,Tana River,Hola town,3359,-1.5,40.03,vegetables and fruits,Kale,796,KG,actual,Retail,KES,65.0,0.5,2024-09-01,25.078333333333333,130.35877990722656,171.6,,,65.0
2025-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,vegetables and fruits,Kale,796,KG,actual,Retail,KES,50.0,0.39,2025-03-01,66.12166666666667,175.901123046875,167.06,82.7,,50.0
2026-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,vegetables and fruits,Kale,796,KG,actual,Retail,KES,80.0,0.62,2026-03-01,1.06,330.17681884765625,166.54,56.07666666666666,,80.0
2021-02-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,vegetables and fruits,Kale,796,Bunch,aggregate,Retail,KES,10.0,0.091,2021-02-01,96.08357142857145,73.95680236816406,101.91,,,
2024-03-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,vegetables and fruits,Kale,796,KG,actual,Retail,KES,85.0,0.63,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,85.0
2024-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100.0,0.78,2024-12-01,61.00714285714286,142.36643981933594,165.06,,,100.0
2025-03-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,vegetables and fruits,Kale,796,KG,actual,Retail,KES,70.0,0.54,2025-03-01,168.72571428571428,175.901123046875,167.06,96.08357142857145,,70.0
2025-06-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,vegetables and fruits,Kale,796,KG,actual,Retail,KES,97.0,0.75,2025-06-01,103.10714285714286,222.58563232421875,162.91,58.457142857142856,,97.0
2025-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,vegetables and fruits,Kale,796,KG,actual,Retail,KES,93.0,0.72,2025-12-01,88.89642857142857,132.48622131347656,171.47,61.00714285714286,,93.0
2026-03-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100.0,0.77,2026-03-01,0.85,330.17681884765625,166.54,168.72571428571428,96.08357142857145,100.0
2023-12-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,99.0,0.64,2023-12-01,12.123333333333331,142.2794647216797,201.47,,,99.0
2024-03-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,102.0,0.76,2024-03-01,10.613333333333332,133.21316528320312,190.38,,,102.0
2024-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,111.0,0.86,2024-06-01,4.093333333333334,113.0927963256836,173.1,,,111.0
2024-09-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100.0,0.78,2024-09-01,3.866666666666666,130.35877990722656,171.6,12.123333333333331,,100.0
2024-12-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,99.0,0.77,2024-12-01,3.7,142.36643981933594,165.06,10.613333333333332,,99.0
2025-03-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,105.0,0.81,2025-03-01,43.05,175.901123046875,167.06,4.093333333333334,,105.0
2025-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,83.0,0.64,2025-06-01,10.056666666666668,222.58563232421875,162.91,3.866666666666666,12.123333333333331,83.0
2025-09-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,97.0,0.75,2025-09-01,3.87,125.86952209472656,171.47,3.7,10.613333333333332,97.0
2025-12-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,62.0,0.48,2025-12-01,6.963333333333334,132.48622131347656,171.47,43.05,4.093333333333334,62.0
2026-03-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,vegetables and fruits,Kale,796,KG,actual,Retail,KES,60.0,0.46,2026-03-01,3.08,330.17681884765625,166.54,10.056666666666668,3.866666666666666,60.0
2021-01-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1125.0,10.23,2021-01-01,57.01571428571429,77.418701171875,96.4,,,22.5
2021-03-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,9.13,2021-03-01,42.51142857142857,78.61876678466797,107.66,,,20.0
2021-04-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,9.35,2021-04-01,123.56571428571428,88.16622161865234,107.66,,,20.0
2021-05-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,9.33,2021-05-01,222.105,93.00713348388672,107.66,57.01571428571429,,20.0
2021-06-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,9.29,2021-06-01,36.02571428571429,74.12712097167969,107.66,42.51142857142857,,20.0
2021-07-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,9.25,2021-07-01,188.22357142857143,58.42076873779297,107.66,123.56571428571428,,20.0
2021-08-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,9.15,2021-08-01,134.79785714285714,89.4865493774414,107.66,222.105,57.01571428571429,20.0
2022-01-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,8.82,2022-01-01,74.71142857142857,138.67498779296875,129.72,36.02571428571429,42.51142857142857,20.0
2022-02-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,8.81,2022-02-01,54.51928571428572,216.1590118408203,129.72,188.22357142857143,123.56571428571428,20.0
2022-04-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1500.0,13.0,2022-04-01,181.44,191.14309692382807,125.5,134.79785714285714,222.105,30.0
2022-07-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2000.0,16.93,2022-07-01,158.1142857142857,117.17676544189452,140.0,74.71142857142857,36.02571428571429,40.0
2022-08-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2000.0,16.76,2022-08-01,246.0635714285714,132.86322021484375,140.0,54.51928571428572,188.22357142857143,40.0
2022-09-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2000.0,16.63,2022-09-01,144.29,131.98587036132812,165.0,181.44,134.79785714285714,40.0
2022-10-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2083.33,17.23,2022-10-01,51.85071428571428,143.16241455078125,163.0,158.1142857142857,74.71142857142857,41.666599999999995
2022-11-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2000.0,16.41,2022-11-01,89.41,116.7162857055664,162.0,246.0635714285714,54.51928571428572,40.0
2023-01-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1500.0,12.12,2023-01-01,6.691428571428572,104.2670440673828,162.0,144.29,181.44,30.0
2023-03-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2125.0,16.38,2023-03-01,189.0228571428572,105.37997436523438,162.0,51.85071428571428,158.1142857142857,42.5
2023-04-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1500.0,11.15,2023-04-01,253.7864285714286,106.80965423583984,162.0,89.41,246.0635714285714,30.0
2023-05-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1500.0,10.95,2023-05-01,91.12642857142858,108.46768188476562,168.4,6.691428571428572,144.29,30.0
2023-06-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,7.15,2023-06-01,100.30571428571427,110.52894592285156,167.28,189.0228571428572,51.85071428571428,20.0
2023-07-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,7.07,2023-07-01,89.86357142857142,107.44878387451172,179.67,253.7864285714286,89.41,20.0
2023-12-15,Eastern,Isiolo,Iresaboru Centre,10385,0.99,38.88,vegetables and fruits,Kale,796,KG,actual,Retail,KES,360.0,2.34,2023-12-01,54.1325,142.2794647216797,201.47,,,360.0
2021-02-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,vegetables and fruits,Kale,796,Bunch,aggregate,Retail,KES,20.0,0.18,2021-02-01,71.865,73.95680236816406,101.91,,,
2025-12-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,vegetables and fruits,Kale,796,KG,actual,Retail,KES,50.0,0.39,2025-12-01,66.34875,132.48622131347656,171.47,,,50.0
2026-03-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,vegetables and fruits,Kale,796,KG,actual,Retail,KES,50.0,0.39,2026-03-01,2.23,330.17681884765625,166.54,,,50.0
2024-03-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,vegetables and fruits,Kale,796,KG,actual,Retail,KES,150.0,1.12,2024-03-01,10.613333333333332,133.21316528320312,190.38,,,150.0
2026-03-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,vegetables and fruits,Kale,796,KG,actual,Retail,KES,60.0,0.46,2026-03-01,3.08,330.17681884765625,166.54,,,60.0
2021-03-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,938.0,8.56,2021-03-01,27.1525,78.61876678466797,107.66,,,18.76
